********************************************************************************************************************************************************************************************************
basic info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_in_process    40
engine_to_start      50
steps                902
resources            20
********************************************************************************************************************************************************************************************************
resource availability
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
R0    	R1    	R2    	R3    	R4    	R5    	R6    	R7    	R8    	R9    	R10   	R11   	R12   	R13   	R14   	R15   	R16   	R17   	R18   	R19   	
6    	3    	3    	2    	2    	6    	3    	3    	2    	2    	1    	1    	1    	1    	1    	1    	1    	1    	1    	1    	
********************************************************************************************************************************************************************************************************
engine info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_no           	engine_type         	isDaxiu             	hasStarted          	due_date            	
0                   	5                   	0                   	1                   	30                  	
1                   	1                   	0                   	1                   	30                  	
2                   	3                   	1                   	1                   	30                  	
3                   	8                   	0                   	1                   	30                  	
4                   	3                   	1                   	1                   	30                  	
5                   	2                   	0                   	1                   	30                  	
6                   	8                   	1                   	1                   	30                  	
7                   	5                   	0                   	1                   	30                  	
8                   	4                   	1                   	1                   	30                  	
9                   	5                   	1                   	1                   	30                  	
10                  	8                   	1                   	1                   	30                  	
11                  	4                   	1                   	1                   	30                  	
12                  	3                   	0                   	1                   	30                  	
13                  	0                   	1                   	1                   	30                  	
14                  	8                   	1                   	1                   	30                  	
15                  	7                   	0                   	1                   	30                  	
16                  	0                   	0                   	1                   	30                  	
17                  	7                   	0                   	1                   	30                  	
18                  	7                   	1                   	1                   	30                  	
19                  	2                   	0                   	1                   	30                  	
20                  	2                   	1                   	1                   	30                  	
21                  	4                   	0                   	1                   	30                  	
22                  	6                   	0                   	1                   	30                  	
23                  	8                   	0                   	1                   	30                  	
24                  	3                   	1                   	1                   	30                  	
25                  	4                   	1                   	1                   	30                  	
26                  	6                   	0                   	1                   	30                  	
27                  	7                   	0                   	1                   	30                  	
28                  	3                   	0                   	1                   	30                  	
29                  	8                   	1                   	1                   	30                  	
30                  	4                   	0                   	1                   	30                  	
31                  	5                   	0                   	1                   	30                  	
32                  	7                   	0                   	1                   	30                  	
33                  	4                   	0                   	1                   	30                  	
34                  	9                   	0                   	1                   	30                  	
35                  	6                   	1                   	1                   	30                  	
36                  	9                   	1                   	1                   	30                  	
37                  	2                   	1                   	1                   	30                  	
38                  	3                   	0                   	1                   	30                  	
39                  	7                   	0                   	1                   	30                  	
40                  	8                   	0                   	0                   	60                  	
41                  	6                   	1                   	0                   	30                  	
42                  	1                   	1                   	0                   	60                  	
43                  	9                   	1                   	0                   	60                  	
44                  	4                   	0                   	0                   	60                  	
45                  	9                   	1                   	0                   	30                  	
46                  	3                   	1                   	0                   	30                  	
47                  	1                   	0                   	0                   	60                  	
48                  	6                   	0                   	0                   	60                  	
49                  	5                   	0                   	0                   	60                  	
50                  	0                   	1                   	0                   	30                  	
51                  	3                   	1                   	0                   	60                  	
52                  	1                   	0                   	0                   	30                  	
53                  	1                   	0                   	0                   	30                  	
54                  	7                   	1                   	0                   	60                  	
55                  	4                   	0                   	0                   	30                  	
56                  	2                   	0                   	0                   	60                  	
57                  	8                   	0                   	0                   	60                  	
58                  	7                   	0                   	0                   	60                  	
59                  	6                   	1                   	0                   	30                  	
60                  	9                   	1                   	0                   	60                  	
61                  	3                   	1                   	0                   	60                  	
62                  	0                   	1                   	0                   	60                  	
63                  	5                   	0                   	0                   	60                  	
64                  	0                   	0                   	0                   	60                  	
65                  	9                   	1                   	0                   	60                  	
66                  	3                   	0                   	0                   	60                  	
67                  	6                   	0                   	0                   	60                  	
68                  	2                   	1                   	0                   	60                  	
69                  	9                   	0                   	0                   	60                  	
70                  	9                   	0                   	0                   	30                  	
71                  	5                   	1                   	0                   	30                  	
72                  	8                   	1                   	0                   	60                  	
73                  	9                   	1                   	0                   	60                  	
74                  	1                   	0                   	0                   	60                  	
75                  	0                   	0                   	0                   	30                  	
76                  	3                   	0                   	0                   	30                  	
77                  	0                   	1                   	0                   	60                  	
78                  	7                   	0                   	0                   	30                  	
79                  	3                   	0                   	0                   	30                  	
80                  	4                   	0                   	0                   	30                  	
81                  	0                   	0                   	0                   	60                  	
82                  	3                   	1                   	0                   	60                  	
83                  	3                   	1                   	0                   	60                  	
84                  	0                   	0                   	0                   	60                  	
85                  	1                   	0                   	0                   	60                  	
86                  	6                   	1                   	0                   	60                  	
87                  	4                   	0                   	0                   	60                  	
88                  	8                   	1                   	0                   	30                  	
89                  	0                   	1                   	0                   	60                  	
********************************************************************************************************************************************************************************************************
