********************************************************************************************************************************************************************************************************
basic info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_in_process    40
engine_to_start      50
steps                902
resources            20
********************************************************************************************************************************************************************************************************
resource availability
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
R0    	R1    	R2    	R3    	R4    	R5    	R6    	R7    	R8    	R9    	R10   	R11   	R12   	R13   	R14   	R15   	R16   	R17   	R18   	R19   	
6    	3    	3    	2    	2    	6    	3    	3    	2    	2    	1    	1    	1    	1    	1    	1    	1    	1    	1    	1    	
********************************************************************************************************************************************************************************************************
engine info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_no           	engine_type         	isDaxiu             	hasStarted          	due_date            	
0                   	2                   	1                   	1                   	30                  	
1                   	3                   	1                   	1                   	30                  	
2                   	9                   	0                   	1                   	30                  	
3                   	4                   	1                   	1                   	30                  	
4                   	1                   	1                   	1                   	30                  	
5                   	1                   	0                   	1                   	30                  	
6                   	4                   	1                   	1                   	30                  	
7                   	8                   	0                   	1                   	30                  	
8                   	1                   	1                   	1                   	30                  	
9                   	7                   	0                   	1                   	30                  	
10                  	9                   	1                   	1                   	30                  	
11                  	8                   	0                   	1                   	30                  	
12                  	2                   	1                   	1                   	30                  	
13                  	6                   	0                   	1                   	30                  	
14                  	8                   	0                   	1                   	30                  	
15                  	1                   	1                   	1                   	30                  	
16                  	0                   	0                   	1                   	30                  	
17                  	0                   	0                   	1                   	30                  	
18                  	2                   	1                   	1                   	30                  	
19                  	3                   	0                   	1                   	30                  	
20                  	5                   	1                   	1                   	30                  	
21                  	7                   	1                   	1                   	30                  	
22                  	3                   	1                   	1                   	30                  	
23                  	2                   	0                   	1                   	30                  	
24                  	5                   	1                   	1                   	30                  	
25                  	9                   	0                   	1                   	30                  	
26                  	3                   	0                   	1                   	30                  	
27                  	7                   	1                   	1                   	30                  	
28                  	9                   	1                   	1                   	30                  	
29                  	3                   	1                   	1                   	30                  	
30                  	8                   	0                   	1                   	30                  	
31                  	2                   	0                   	1                   	30                  	
32                  	0                   	0                   	1                   	30                  	
33                  	7                   	0                   	1                   	30                  	
34                  	3                   	0                   	1                   	30                  	
35                  	6                   	0                   	1                   	30                  	
36                  	2                   	0                   	1                   	30                  	
37                  	7                   	0                   	1                   	30                  	
38                  	7                   	0                   	1                   	30                  	
39                  	3                   	0                   	1                   	30                  	
40                  	6                   	1                   	0                   	60                  	
41                  	0                   	0                   	0                   	30                  	
42                  	9                   	1                   	0                   	60                  	
43                  	9                   	1                   	0                   	30                  	
44                  	1                   	0                   	0                   	60                  	
45                  	9                   	1                   	0                   	60                  	
46                  	9                   	0                   	0                   	60                  	
47                  	9                   	0                   	0                   	60                  	
48                  	1                   	0                   	0                   	60                  	
49                  	3                   	1                   	0                   	60                  	
50                  	7                   	0                   	0                   	60                  	
51                  	5                   	1                   	0                   	60                  	
52                  	0                   	0                   	0                   	60                  	
53                  	0                   	0                   	0                   	60                  	
54                  	9                   	0                   	0                   	60                  	
55                  	0                   	0                   	0                   	60                  	
56                  	0                   	1                   	0                   	60                  	
57                  	1                   	0                   	0                   	60                  	
58                  	4                   	1                   	0                   	60                  	
59                  	7                   	1                   	0                   	30                  	
60                  	2                   	1                   	0                   	60                  	
61                  	7                   	1                   	0                   	60                  	
62                  	4                   	0                   	0                   	60                  	
63                  	6                   	1                   	0                   	60                  	
64                  	2                   	1                   	0                   	60                  	
65                  	7                   	0                   	0                   	60                  	
66                  	6                   	1                   	0                   	30                  	
67                  	2                   	0                   	0                   	60                  	
68                  	5                   	1                   	0                   	60                  	
69                  	1                   	0                   	0                   	60                  	
70                  	6                   	0                   	0                   	60                  	
71                  	2                   	1                   	0                   	60                  	
72                  	4                   	0                   	0                   	60                  	
73                  	0                   	0                   	0                   	60                  	
74                  	1                   	1                   	0                   	60                  	
75                  	5                   	0                   	0                   	30                  	
76                  	3                   	1                   	0                   	60                  	
77                  	0                   	1                   	0                   	60                  	
78                  	6                   	0                   	0                   	60                  	
79                  	9                   	1                   	0                   	60                  	
80                  	3                   	1                   	0                   	60                  	
81                  	5                   	0                   	0                   	60                  	
82                  	7                   	1                   	0                   	60                  	
83                  	4                   	0                   	0                   	30                  	
84                  	2                   	1                   	0                   	60                  	
85                  	1                   	0                   	0                   	60                  	
86                  	1                   	0                   	0                   	60                  	
87                  	3                   	0                   	0                   	30                  	
88                  	1                   	1                   	0                   	60                  	
89                  	0                   	1                   	0                   	30                  	
********************************************************************************************************************************************************************************************************
