********************************************************************************************************************************************************************************************************
basic info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_in_process    40
engine_to_start      50
steps                902
resources            20
********************************************************************************************************************************************************************************************************
resource availability
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
R0    	R1    	R2    	R3    	R4    	R5    	R6    	R7    	R8    	R9    	R10   	R11   	R12   	R13   	R14   	R15   	R16   	R17   	R18   	R19   	
6    	3    	3    	2    	2    	6    	3    	3    	2    	2    	1    	1    	1    	1    	1    	1    	1    	1    	1    	1    	
********************************************************************************************************************************************************************************************************
engine info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_no           	engine_type         	isDaxiu             	hasStarted          	due_date            	
0                   	5                   	0                   	1                   	30                  	
1                   	9                   	1                   	1                   	30                  	
2                   	2                   	1                   	1                   	30                  	
3                   	9                   	1                   	1                   	30                  	
4                   	8                   	0                   	1                   	30                  	
5                   	4                   	0                   	1                   	30                  	
6                   	2                   	0                   	1                   	30                  	
7                   	6                   	1                   	1                   	30                  	
8                   	6                   	0                   	1                   	30                  	
9                   	1                   	1                   	1                   	30                  	
10                  	9                   	1                   	1                   	30                  	
11                  	4                   	1                   	1                   	30                  	
12                  	2                   	1                   	1                   	30                  	
13                  	9                   	0                   	1                   	30                  	
14                  	3                   	0                   	1                   	30                  	
15                  	5                   	1                   	1                   	30                  	
16                  	6                   	0                   	1                   	30                  	
17                  	5                   	0                   	1                   	30                  	
18                  	2                   	1                   	1                   	30                  	
19                  	0                   	0                   	1                   	30                  	
20                  	3                   	1                   	1                   	30                  	
21                  	2                   	0                   	1                   	30                  	
22                  	3                   	0                   	1                   	30                  	
23                  	7                   	0                   	1                   	30                  	
24                  	4                   	1                   	1                   	30                  	
25                  	6                   	1                   	1                   	30                  	
26                  	4                   	1                   	1                   	30                  	
27                  	2                   	1                   	1                   	30                  	
28                  	3                   	1                   	1                   	30                  	
29                  	7                   	0                   	1                   	30                  	
30                  	1                   	1                   	1                   	30                  	
31                  	8                   	0                   	1                   	30                  	
32                  	3                   	0                   	1                   	30                  	
33                  	9                   	0                   	1                   	30                  	
34                  	8                   	1                   	1                   	30                  	
35                  	1                   	0                   	1                   	30                  	
36                  	1                   	0                   	1                   	30                  	
37                  	1                   	1                   	1                   	30                  	
38                  	0                   	0                   	1                   	30                  	
39                  	4                   	1                   	1                   	30                  	
40                  	4                   	0                   	0                   	60                  	
41                  	3                   	1                   	0                   	60                  	
42                  	3                   	0                   	0                   	60                  	
43                  	0                   	0                   	0                   	60                  	
44                  	3                   	0                   	0                   	60                  	
45                  	3                   	0                   	0                   	30                  	
46                  	6                   	1                   	0                   	60                  	
47                  	1                   	0                   	0                   	60                  	
48                  	3                   	0                   	0                   	60                  	
49                  	7                   	1                   	0                   	60                  	
50                  	5                   	0                   	0                   	30                  	
51                  	8                   	1                   	0                   	60                  	
52                  	4                   	1                   	0                   	60                  	
53                  	2                   	1                   	0                   	60                  	
54                  	5                   	0                   	0                   	60                  	
55                  	3                   	0                   	0                   	60                  	
56                  	6                   	0                   	0                   	60                  	
57                  	9                   	0                   	0                   	60                  	
58                  	0                   	0                   	0                   	60                  	
59                  	5                   	0                   	0                   	60                  	
60                  	0                   	0                   	0                   	60                  	
61                  	6                   	0                   	0                   	60                  	
62                  	7                   	0                   	0                   	60                  	
63                  	8                   	0                   	0                   	60                  	
64                  	2                   	0                   	0                   	30                  	
65                  	7                   	0                   	0                   	60                  	
66                  	6                   	1                   	0                   	60                  	
67                  	2                   	1                   	0                   	60                  	
68                  	6                   	1                   	0                   	60                  	
69                  	1                   	0                   	0                   	60                  	
70                  	0                   	0                   	0                   	60                  	
71                  	7                   	1                   	0                   	60                  	
72                  	3                   	0                   	0                   	60                  	
73                  	8                   	0                   	0                   	60                  	
74                  	4                   	0                   	0                   	60                  	
75                  	0                   	0                   	0                   	60                  	
76                  	3                   	0                   	0                   	60                  	
77                  	1                   	0                   	0                   	60                  	
78                  	7                   	1                   	0                   	60                  	
79                  	2                   	0                   	0                   	30                  	
80                  	8                   	0                   	0                   	60                  	
81                  	0                   	0                   	0                   	60                  	
82                  	0                   	1                   	0                   	60                  	
83                  	0                   	0                   	0                   	60                  	
84                  	3                   	0                   	0                   	60                  	
85                  	8                   	1                   	0                   	60                  	
86                  	2                   	1                   	0                   	30                  	
87                  	1                   	0                   	0                   	30                  	
88                  	7                   	0                   	0                   	60                  	
89                  	2                   	0                   	0                   	60                  	
********************************************************************************************************************************************************************************************************
