********************************************************************************************************************************************************************************************************
basic info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_in_process    40
engine_to_start      50
steps                902
resources            20
********************************************************************************************************************************************************************************************************
resource availability
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
R0    	R1    	R2    	R3    	R4    	R5    	R6    	R7    	R8    	R9    	R10   	R11   	R12   	R13   	R14   	R15   	R16   	R17   	R18   	R19   	
6    	3    	3    	2    	2    	6    	3    	3    	2    	2    	1    	1    	1    	1    	1    	1    	1    	1    	1    	1    	
********************************************************************************************************************************************************************************************************
engine info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_no           	engine_type         	isDaxiu             	hasStarted          	due_date            	
0                   	6                   	1                   	1                   	30                  	
1                   	4                   	1                   	1                   	30                  	
2                   	3                   	1                   	1                   	30                  	
3                   	4                   	1                   	1                   	30                  	
4                   	9                   	1                   	1                   	30                  	
5                   	5                   	0                   	1                   	30                  	
6                   	5                   	0                   	1                   	30                  	
7                   	7                   	0                   	1                   	30                  	
8                   	3                   	0                   	1                   	30                  	
9                   	1                   	1                   	1                   	30                  	
10                  	3                   	1                   	1                   	30                  	
11                  	9                   	0                   	1                   	30                  	
12                  	9                   	0                   	1                   	30                  	
13                  	1                   	0                   	1                   	30                  	
14                  	0                   	0                   	1                   	30                  	
15                  	7                   	0                   	1                   	30                  	
16                  	7                   	1                   	1                   	30                  	
17                  	7                   	1                   	1                   	30                  	
18                  	0                   	1                   	1                   	30                  	
19                  	2                   	1                   	1                   	30                  	
20                  	4                   	1                   	1                   	30                  	
21                  	6                   	1                   	1                   	30                  	
22                  	5                   	0                   	1                   	30                  	
23                  	4                   	1                   	1                   	30                  	
24                  	7                   	1                   	1                   	30                  	
25                  	4                   	1                   	1                   	30                  	
26                  	5                   	0                   	1                   	30                  	
27                  	9                   	0                   	1                   	30                  	
28                  	1                   	1                   	1                   	30                  	
29                  	7                   	1                   	1                   	30                  	
30                  	4                   	1                   	1                   	30                  	
31                  	9                   	0                   	1                   	30                  	
32                  	1                   	0                   	1                   	30                  	
33                  	1                   	1                   	1                   	30                  	
34                  	7                   	0                   	1                   	30                  	
35                  	5                   	1                   	1                   	30                  	
36                  	4                   	1                   	1                   	30                  	
37                  	6                   	0                   	1                   	30                  	
38                  	9                   	1                   	1                   	30                  	
39                  	3                   	0                   	1                   	30                  	
40                  	4                   	1                   	0                   	60                  	
41                  	4                   	0                   	0                   	60                  	
42                  	9                   	1                   	0                   	60                  	
43                  	6                   	1                   	0                   	60                  	
44                  	8                   	0                   	0                   	30                  	
45                  	0                   	1                   	0                   	60                  	
46                  	6                   	0                   	0                   	30                  	
47                  	2                   	1                   	0                   	60                  	
48                  	2                   	0                   	0                   	60                  	
49                  	9                   	1                   	0                   	60                  	
50                  	2                   	0                   	0                   	30                  	
51                  	3                   	0                   	0                   	30                  	
52                  	3                   	0                   	0                   	60                  	
53                  	1                   	0                   	0                   	60                  	
54                  	4                   	1                   	0                   	60                  	
55                  	6                   	0                   	0                   	60                  	
56                  	2                   	1                   	0                   	60                  	
57                  	8                   	0                   	0                   	30                  	
58                  	5                   	0                   	0                   	60                  	
59                  	8                   	1                   	0                   	60                  	
60                  	2                   	0                   	0                   	60                  	
61                  	3                   	1                   	0                   	60                  	
62                  	7                   	1                   	0                   	60                  	
63                  	4                   	0                   	0                   	60                  	
64                  	0                   	0                   	0                   	30                  	
65                  	1                   	1                   	0                   	60                  	
66                  	0                   	0                   	0                   	60                  	
67                  	4                   	0                   	0                   	60                  	
68                  	9                   	1                   	0                   	60                  	
69                  	9                   	0                   	0                   	30                  	
70                  	7                   	1                   	0                   	30                  	
71                  	5                   	0                   	0                   	30                  	
72                  	4                   	0                   	0                   	60                  	
73                  	6                   	0                   	0                   	60                  	
74                  	0                   	0                   	0                   	60                  	
75                  	0                   	1                   	0                   	60                  	
76                  	0                   	0                   	0                   	60                  	
77                  	9                   	1                   	0                   	60                  	
78                  	8                   	1                   	0                   	60                  	
79                  	6                   	0                   	0                   	60                  	
80                  	8                   	1                   	0                   	60                  	
81                  	5                   	0                   	0                   	60                  	
82                  	8                   	0                   	0                   	60                  	
83                  	3                   	1                   	0                   	60                  	
84                  	7                   	0                   	0                   	60                  	
85                  	1                   	1                   	0                   	60                  	
86                  	3                   	0                   	0                   	60                  	
87                  	2                   	1                   	0                   	60                  	
88                  	9                   	0                   	0                   	60                  	
89                  	7                   	0                   	0                   	60                  	
********************************************************************************************************************************************************************************************************
