********************************************************************************************************************************************************************************************************
basic info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_in_process    40
engine_to_start      50
steps                902
resources            20
********************************************************************************************************************************************************************************************************
resource availability
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
R0    	R1    	R2    	R3    	R4    	R5    	R6    	R7    	R8    	R9    	R10   	R11   	R12   	R13   	R14   	R15   	R16   	R17   	R18   	R19   	
6    	3    	3    	2    	2    	6    	3    	3    	2    	2    	1    	1    	1    	1    	1    	1    	1    	1    	1    	1    	
********************************************************************************************************************************************************************************************************
engine info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_no           	engine_type         	isDaxiu             	hasStarted          	due_date            	
0                   	1                   	0                   	1                   	30                  	
1                   	6                   	1                   	1                   	30                  	
2                   	5                   	0                   	1                   	30                  	
3                   	5                   	1                   	1                   	30                  	
4                   	4                   	0                   	1                   	30                  	
5                   	7                   	0                   	1                   	30                  	
6                   	6                   	1                   	1                   	30                  	
7                   	5                   	0                   	1                   	30                  	
8                   	1                   	1                   	1                   	30                  	
9                   	9                   	0                   	1                   	30                  	
10                  	8                   	1                   	1                   	30                  	
11                  	0                   	1                   	1                   	30                  	
12                  	5                   	1                   	1                   	30                  	
13                  	7                   	1                   	1                   	30                  	
14                  	1                   	0                   	1                   	30                  	
15                  	5                   	1                   	1                   	30                  	
16                  	6                   	0                   	1                   	30                  	
17                  	2                   	0                   	1                   	30                  	
18                  	1                   	1                   	1                   	30                  	
19                  	9                   	1                   	1                   	30                  	
20                  	7                   	0                   	1                   	30                  	
21                  	2                   	0                   	1                   	30                  	
22                  	9                   	1                   	1                   	30                  	
23                  	0                   	0                   	1                   	30                  	
24                  	2                   	0                   	1                   	30                  	
25                  	9                   	1                   	1                   	30                  	
26                  	7                   	1                   	1                   	30                  	
27                  	3                   	1                   	1                   	30                  	
28                  	9                   	0                   	1                   	30                  	
29                  	6                   	0                   	1                   	30                  	
30                  	9                   	1                   	1                   	30                  	
31                  	0                   	1                   	1                   	30                  	
32                  	7                   	0                   	1                   	30                  	
33                  	3                   	0                   	1                   	30                  	
34                  	9                   	0                   	1                   	30                  	
35                  	2                   	0                   	1                   	30                  	
36                  	7                   	0                   	1                   	30                  	
37                  	2                   	0                   	1                   	30                  	
38                  	4                   	0                   	1                   	30                  	
39                  	8                   	0                   	1                   	30                  	
40                  	1                   	1                   	0                   	60                  	
41                  	1                   	1                   	0                   	30                  	
42                  	8                   	1                   	0                   	60                  	
43                  	3                   	1                   	0                   	60                  	
44                  	5                   	0                   	0                   	60                  	
45                  	1                   	1                   	0                   	60                  	
46                  	5                   	0                   	0                   	60                  	
47                  	9                   	1                   	0                   	30                  	
48                  	2                   	0                   	0                   	60                  	
49                  	7                   	0                   	0                   	60                  	
50                  	0                   	0                   	0                   	60                  	
51                  	7                   	0                   	0                   	30                  	
52                  	0                   	1                   	0                   	60                  	
53                  	3                   	1                   	0                   	60                  	
54                  	4                   	0                   	0                   	30                  	
55                  	1                   	0                   	0                   	30                  	
56                  	3                   	1                   	0                   	30                  	
57                  	2                   	1                   	0                   	60                  	
58                  	5                   	0                   	0                   	60                  	
59                  	3                   	1                   	0                   	60                  	
60                  	0                   	1                   	0                   	60                  	
61                  	5                   	1                   	0                   	30                  	
62                  	1                   	1                   	0                   	60                  	
63                  	1                   	0                   	0                   	60                  	
64                  	3                   	1                   	0                   	30                  	
65                  	1                   	0                   	0                   	60                  	
66                  	0                   	1                   	0                   	30                  	
67                  	8                   	1                   	0                   	60                  	
68                  	9                   	1                   	0                   	60                  	
69                  	8                   	0                   	0                   	60                  	
70                  	1                   	0                   	0                   	60                  	
71                  	0                   	1                   	0                   	30                  	
72                  	2                   	1                   	0                   	30                  	
73                  	6                   	0                   	0                   	60                  	
74                  	3                   	1                   	0                   	60                  	
75                  	7                   	0                   	0                   	60                  	
76                  	5                   	0                   	0                   	60                  	
77                  	7                   	0                   	0                   	60                  	
78                  	9                   	1                   	0                   	30                  	
79                  	8                   	0                   	0                   	60                  	
80                  	4                   	1                   	0                   	60                  	
81                  	1                   	0                   	0                   	60                  	
82                  	4                   	1                   	0                   	60                  	
83                  	3                   	0                   	0                   	60                  	
84                  	7                   	0                   	0                   	60                  	
85                  	0                   	1                   	0                   	30                  	
86                  	4                   	0                   	0                   	30                  	
87                  	7                   	0                   	0                   	60                  	
88                  	5                   	0                   	0                   	30                  	
89                  	6                   	0                   	0                   	60                  	
********************************************************************************************************************************************************************************************************
