************************************************************************************************************************************************************************************************************************************************************************************************************
basic info
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_in_process    40
engine_to_start      50
steps                902
resources            20
************************************************************************************************************************************************************************************************************************************************************************************************************
resource availability
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
R0    	R1    	R2    	R3    	R4    	R5    	R6    	R7    	R8    	R9    	R10   	R11   	R12   	R13   	R14   	R15   	R16   	R17   	R18   	R19   	
6    	3    	3    	2    	2    	6    	3    	3    	2    	2    	1    	1    	1    	1    	1    	1    	1    	1    	1    	1    	
************************************************************************************************************************************************************************************************************************************************************************************************************
engine info
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_no           	engine_type         	isDaxiu             	hasStarted          	due_date            	
0                   	4                   	0                   	1                   	30                  	
1                   	0                   	1                   	1                   	30                  	
2                   	1                   	0                   	1                   	30                  	
3                   	0                   	1                   	1                   	30                  	
4                   	0                   	1                   	1                   	30                  	
5                   	9                   	0                   	1                   	30                  	
6                   	8                   	1                   	1                   	30                  	
7                   	7                   	0                   	1                   	30                  	
8                   	6                   	0                   	1                   	30                  	
9                   	0                   	1                   	1                   	30                  	
10                  	0                   	0                   	1                   	30                  	
11                  	6                   	0                   	1                   	30                  	
12                  	1                   	1                   	1                   	30                  	
13                  	3                   	0                   	1                   	30                  	
14                  	0                   	1                   	1                   	30                  	
15                  	8                   	1                   	1                   	30                  	
16                  	9                   	0                   	1                   	30                  	
17                  	8                   	0                   	1                   	30                  	
18                  	1                   	0                   	1                   	30                  	
19                  	1                   	1                   	1                   	30                  	
20                  	7                   	0                   	1                   	30                  	
21                  	0                   	0                   	1                   	30                  	
22                  	7                   	0                   	1                   	30                  	
23                  	0                   	0                   	1                   	30                  	
24                  	3                   	1                   	1                   	30                  	
25                  	0                   	0                   	1                   	30                  	
26                  	3                   	1                   	1                   	30                  	
27                  	8                   	1                   	1                   	30                  	
28                  	9                   	0                   	1                   	30                  	
29                  	5                   	1                   	1                   	30                  	
30                  	6                   	0                   	1                   	30                  	
31                  	7                   	0                   	1                   	30                  	
32                  	8                   	0                   	1                   	30                  	
33                  	3                   	0                   	1                   	30                  	
34                  	3                   	1                   	1                   	30                  	
35                  	2                   	1                   	1                   	30                  	
36                  	8                   	0                   	1                   	30                  	
37                  	3                   	0                   	1                   	30                  	
38                  	9                   	1                   	1                   	30                  	
39                  	0                   	1                   	1                   	30                  	
40                  	5                   	1                   	0                   	60                  	
41                  	0                   	0                   	0                   	30                  	
42                  	7                   	0                   	0                   	30                  	
43                  	6                   	0                   	0                   	60                  	
44                  	2                   	0                   	0                   	60                  	
45                  	7                   	0                   	0                   	30                  	
46                  	4                   	0                   	0                   	60                  	
47                  	6                   	1                   	0                   	30                  	
48                  	1                   	0                   	0                   	60                  	
49                  	1                   	1                   	0                   	60                  	
50                  	0                   	0                   	0                   	30                  	
51                  	8                   	1                   	0                   	30                  	
52                  	9                   	0                   	0                   	60                  	
53                  	2                   	1                   	0                   	30                  	
54                  	2                   	1                   	0                   	60                  	
55                  	5                   	1                   	0                   	60                  	
56                  	7                   	1                   	0                   	60                  	
57                  	1                   	0                   	0                   	60                  	
58                  	6                   	0                   	0                   	60                  	
59                  	3                   	0                   	0                   	60                  	
60                  	5                   	1                   	0                   	60                  	
61                  	2                   	0                   	0                   	60                  	
62                  	0                   	0                   	0                   	60                  	
63                  	1                   	1                   	0                   	60                  	
64                  	8                   	1                   	0                   	60                  	
65                  	5                   	0                   	0                   	60                  	
66                  	2                   	0                   	0                   	60                  	
67                  	9                   	0                   	0                   	60                  	
68                  	0                   	1                   	0                   	60                  	
69                  	7                   	1                   	0                   	60                  	
70                  	7                   	0                   	0                   	60                  	
71                  	2                   	1                   	0                   	60                  	
72                  	3                   	1                   	0                   	60                  	
73                  	4                   	0                   	0                   	30                  	
74                  	6                   	1                   	0                   	60                  	
75                  	0                   	0                   	0                   	30                  	
76                  	5                   	1                   	0                   	30                  	
77                  	5                   	0                   	0                   	30                  	
78                  	8                   	1                   	0                   	60                  	
79                  	7                   	1                   	0                   	60                  	
80                  	0                   	1                   	0                   	30                  	
81                  	6                   	0                   	0                   	30                  	
82                  	7                   	1                   	0                   	60                  	
83                  	1                   	1                   	0                   	60                  	
84                  	3                   	1                   	0                   	60                  	
85                  	4                   	0                   	0                   	60                  	
86                  	3                   	0                   	0                   	30                  	
87                  	0                   	0                   	0                   	60                  	
88                  	3                   	0                   	0                   	60                  	
89                  	9                   	0                   	0                   	30                  	
************************************************************************************************************************************************************************************************************************************************************************************************************
step info
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
step_no             	step_name           	engine_no           	status              	stand_by_time       	due_time            	punish_weight       	schedule_start_time 	modes               	successors          	successor_list      	
0                   	dummy_start         	null                	0                   	0                   	10000               	0                   	null                	1                   	90                  	1 11 21 31 41 51 61 71 81 91 101 111 121 131 141 151 161 171 181 191 201 211 221 231 241 251 261 271 281 291 301 311 321 331 341 351 361 371 381 391 401 411 421 431 441 451 461 471 481 491 501 511 521 531 541 551 561 571 581 591 601 611 621 631 641 651 661 671 681 691 701 711 721 731 741 751 761 771 781 791 801 811 821 831 841 851 861 871 881 891 	
************************************************************************************************************************************************************************************************************************************************************************************************************
