********************************************************************************************************************************************************************************************************
basic info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_in_process    40
engine_to_start      50
steps                902
resources            20
********************************************************************************************************************************************************************************************************
resource availability
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
R0    	R1    	R2    	R3    	R4    	R5    	R6    	R7    	R8    	R9    	R10   	R11   	R12   	R13   	R14   	R15   	R16   	R17   	R18   	R19   	
6    	3    	3    	2    	2    	6    	3    	3    	2    	2    	1    	1    	1    	1    	1    	1    	1    	1    	1    	1    	
********************************************************************************************************************************************************************************************************
engine info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_no           	engine_type         	isDaxiu             	hasStarted          	due_date            	
0                   	3                   	0                   	1                   	30                  	
1                   	4                   	1                   	1                   	30                  	
2                   	4                   	1                   	1                   	30                  	
3                   	3                   	1                   	1                   	30                  	
4                   	3                   	0                   	1                   	30                  	
5                   	4                   	0                   	1                   	30                  	
6                   	6                   	1                   	1                   	30                  	
7                   	7                   	1                   	1                   	30                  	
8                   	4                   	0                   	1                   	30                  	
9                   	8                   	0                   	1                   	30                  	
10                  	6                   	1                   	1                   	30                  	
11                  	5                   	0                   	1                   	30                  	
12                  	7                   	0                   	1                   	30                  	
13                  	0                   	1                   	1                   	30                  	
14                  	4                   	1                   	1                   	30                  	
15                  	1                   	0                   	1                   	30                  	
16                  	3                   	1                   	1                   	30                  	
17                  	1                   	0                   	1                   	30                  	
18                  	8                   	1                   	1                   	30                  	
19                  	4                   	0                   	1                   	30                  	
20                  	5                   	1                   	1                   	30                  	
21                  	0                   	1                   	1                   	30                  	
22                  	7                   	0                   	1                   	30                  	
23                  	1                   	1                   	1                   	30                  	
24                  	9                   	1                   	1                   	30                  	
25                  	2                   	0                   	1                   	30                  	
26                  	8                   	1                   	1                   	30                  	
27                  	6                   	0                   	1                   	30                  	
28                  	0                   	0                   	1                   	30                  	
29                  	7                   	1                   	1                   	30                  	
30                  	6                   	0                   	1                   	30                  	
31                  	9                   	1                   	1                   	30                  	
32                  	5                   	0                   	1                   	30                  	
33                  	7                   	0                   	1                   	30                  	
34                  	3                   	1                   	1                   	30                  	
35                  	2                   	0                   	1                   	30                  	
36                  	0                   	1                   	1                   	30                  	
37                  	4                   	1                   	1                   	30                  	
38                  	4                   	1                   	1                   	30                  	
39                  	3                   	0                   	1                   	30                  	
40                  	3                   	1                   	0                   	60                  	
41                  	6                   	0                   	0                   	60                  	
42                  	1                   	1                   	0                   	60                  	
43                  	6                   	0                   	0                   	30                  	
44                  	2                   	1                   	0                   	60                  	
45                  	4                   	0                   	0                   	60                  	
46                  	6                   	1                   	0                   	30                  	
47                  	6                   	0                   	0                   	30                  	
48                  	9                   	1                   	0                   	60                  	
49                  	7                   	1                   	0                   	60                  	
50                  	8                   	1                   	0                   	60                  	
51                  	3                   	0                   	0                   	60                  	
52                  	5                   	0                   	0                   	60                  	
53                  	9                   	1                   	0                   	60                  	
54                  	8                   	0                   	0                   	60                  	
55                  	4                   	1                   	0                   	60                  	
56                  	4                   	1                   	0                   	60                  	
57                  	2                   	1                   	0                   	60                  	
58                  	6                   	1                   	0                   	60                  	
59                  	9                   	1                   	0                   	60                  	
60                  	2                   	1                   	0                   	60                  	
61                  	8                   	1                   	0                   	60                  	
62                  	4                   	0                   	0                   	60                  	
63                  	6                   	0                   	0                   	60                  	
64                  	0                   	1                   	0                   	60                  	
65                  	4                   	0                   	0                   	60                  	
66                  	3                   	1                   	0                   	60                  	
67                  	2                   	0                   	0                   	30                  	
68                  	0                   	1                   	0                   	60                  	
69                  	0                   	0                   	0                   	60                  	
70                  	1                   	1                   	0                   	30                  	
71                  	2                   	0                   	0                   	30                  	
72                  	9                   	0                   	0                   	30                  	
73                  	8                   	1                   	0                   	60                  	
74                  	3                   	1                   	0                   	30                  	
75                  	6                   	1                   	0                   	60                  	
76                  	4                   	1                   	0                   	60                  	
77                  	3                   	1                   	0                   	30                  	
78                  	7                   	0                   	0                   	60                  	
79                  	1                   	0                   	0                   	60                  	
80                  	0                   	0                   	0                   	60                  	
81                  	1                   	1                   	0                   	60                  	
82                  	5                   	0                   	0                   	60                  	
83                  	7                   	1                   	0                   	60                  	
84                  	9                   	1                   	0                   	60                  	
85                  	0                   	0                   	0                   	60                  	
86                  	9                   	0                   	0                   	60                  	
87                  	8                   	0                   	0                   	60                  	
88                  	4                   	1                   	0                   	30                  	
89                  	8                   	0                   	0                   	60                  	
********************************************************************************************************************************************************************************************************
