********************************************************************************************************************************************************************************************************
basic info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_in_process    40
engine_to_start      50
steps                902
resources            20
********************************************************************************************************************************************************************************************************
resource availability
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
R0    	R1    	R2    	R3    	R4    	R5    	R6    	R7    	R8    	R9    	R10   	R11   	R12   	R13   	R14   	R15   	R16   	R17   	R18   	R19   	
6    	3    	3    	2    	2    	6    	3    	3    	2    	2    	1    	1    	1    	1    	1    	1    	1    	1    	1    	1    	
********************************************************************************************************************************************************************************************************
engine info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_no           	engine_type         	isDaxiu             	hasStarted          	due_date            	
0                   	9                   	0                   	1                   	30                  	
1                   	1                   	0                   	1                   	30                  	
2                   	4                   	1                   	1                   	30                  	
3                   	7                   	0                   	1                   	30                  	
4                   	3                   	0                   	1                   	30                  	
5                   	7                   	1                   	1                   	30                  	
6                   	7                   	0                   	1                   	30                  	
7                   	7                   	0                   	1                   	30                  	
8                   	3                   	1                   	1                   	30                  	
9                   	1                   	0                   	1                   	30                  	
10                  	2                   	1                   	1                   	30                  	
11                  	9                   	0                   	1                   	30                  	
12                  	3                   	0                   	1                   	30                  	
13                  	0                   	1                   	1                   	30                  	
14                  	0                   	1                   	1                   	30                  	
15                  	7                   	0                   	1                   	30                  	
16                  	7                   	1                   	1                   	30                  	
17                  	7                   	1                   	1                   	30                  	
18                  	1                   	0                   	1                   	30                  	
19                  	2                   	0                   	1                   	30                  	
20                  	6                   	0                   	1                   	30                  	
21                  	2                   	0                   	1                   	30                  	
22                  	5                   	0                   	1                   	30                  	
23                  	4                   	1                   	1                   	30                  	
24                  	5                   	0                   	1                   	30                  	
25                  	1                   	0                   	1                   	30                  	
26                  	0                   	1                   	1                   	30                  	
27                  	7                   	1                   	1                   	30                  	
28                  	4                   	0                   	1                   	30                  	
29                  	1                   	1                   	1                   	30                  	
30                  	8                   	0                   	1                   	30                  	
31                  	0                   	1                   	1                   	30                  	
32                  	6                   	1                   	1                   	30                  	
33                  	6                   	0                   	1                   	30                  	
34                  	0                   	1                   	1                   	30                  	
35                  	9                   	0                   	1                   	30                  	
36                  	1                   	1                   	1                   	30                  	
37                  	3                   	1                   	1                   	30                  	
38                  	4                   	1                   	1                   	30                  	
39                  	7                   	0                   	1                   	30                  	
40                  	6                   	1                   	0                   	60                  	
41                  	4                   	1                   	0                   	60                  	
42                  	5                   	1                   	0                   	60                  	
43                  	0                   	0                   	0                   	30                  	
44                  	6                   	0                   	0                   	60                  	
45                  	2                   	0                   	0                   	60                  	
46                  	1                   	1                   	0                   	60                  	
47                  	7                   	0                   	0                   	30                  	
48                  	1                   	1                   	0                   	60                  	
49                  	1                   	1                   	0                   	60                  	
50                  	1                   	1                   	0                   	60                  	
51                  	5                   	0                   	0                   	60                  	
52                  	2                   	1                   	0                   	30                  	
53                  	8                   	0                   	0                   	60                  	
54                  	2                   	1                   	0                   	60                  	
55                  	9                   	0                   	0                   	60                  	
56                  	2                   	0                   	0                   	60                  	
57                  	7                   	0                   	0                   	60                  	
58                  	8                   	1                   	0                   	60                  	
59                  	4                   	1                   	0                   	60                  	
60                  	7                   	1                   	0                   	60                  	
61                  	8                   	0                   	0                   	60                  	
62                  	9                   	0                   	0                   	60                  	
63                  	2                   	0                   	0                   	30                  	
64                  	1                   	1                   	0                   	60                  	
65                  	6                   	1                   	0                   	30                  	
66                  	1                   	0                   	0                   	60                  	
67                  	4                   	1                   	0                   	60                  	
68                  	4                   	1                   	0                   	60                  	
69                  	6                   	1                   	0                   	30                  	
70                  	9                   	0                   	0                   	60                  	
71                  	9                   	1                   	0                   	30                  	
72                  	0                   	1                   	0                   	30                  	
73                  	9                   	1                   	0                   	60                  	
74                  	5                   	0                   	0                   	60                  	
75                  	3                   	0                   	0                   	60                  	
76                  	5                   	0                   	0                   	60                  	
77                  	2                   	1                   	0                   	30                  	
78                  	4                   	1                   	0                   	60                  	
79                  	2                   	0                   	0                   	60                  	
80                  	4                   	1                   	0                   	60                  	
81                  	7                   	1                   	0                   	60                  	
82                  	3                   	1                   	0                   	30                  	
83                  	9                   	1                   	0                   	60                  	
84                  	1                   	0                   	0                   	60                  	
85                  	0                   	1                   	0                   	60                  	
86                  	5                   	0                   	0                   	30                  	
87                  	9                   	1                   	0                   	60                  	
88                  	2                   	1                   	0                   	60                  	
89                  	6                   	1                   	0                   	30                  	
********************************************************************************************************************************************************************************************************
