********************************************************************************************************************************************************************************************************
basic info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_in_process    40
engine_to_start      50
steps                902
resources            20
********************************************************************************************************************************************************************************************************
resource availability
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
R0    	R1    	R2    	R3    	R4    	R5    	R6    	R7    	R8    	R9    	R10   	R11   	R12   	R13   	R14   	R15   	R16   	R17   	R18   	R19   	
6    	3    	3    	2    	2    	6    	3    	3    	2    	2    	1    	1    	1    	1    	1    	1    	1    	1    	1    	1    	
********************************************************************************************************************************************************************************************************
engine info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_no           	engine_type         	isDaxiu             	hasStarted          	due_date            	
0                   	7                   	1                   	1                   	30                  	
1                   	8                   	1                   	1                   	30                  	
2                   	5                   	0                   	1                   	30                  	
3                   	5                   	0                   	1                   	30                  	
4                   	5                   	1                   	1                   	30                  	
5                   	4                   	1                   	1                   	30                  	
6                   	0                   	0                   	1                   	30                  	
7                   	8                   	1                   	1                   	30                  	
8                   	6                   	0                   	1                   	30                  	
9                   	2                   	0                   	1                   	30                  	
10                  	6                   	0                   	1                   	30                  	
11                  	6                   	1                   	1                   	30                  	
12                  	9                   	0                   	1                   	30                  	
13                  	0                   	1                   	1                   	30                  	
14                  	1                   	0                   	1                   	30                  	
15                  	2                   	0                   	1                   	30                  	
16                  	7                   	1                   	1                   	30                  	
17                  	1                   	1                   	1                   	30                  	
18                  	7                   	1                   	1                   	30                  	
19                  	4                   	0                   	1                   	30                  	
20                  	6                   	0                   	1                   	30                  	
21                  	9                   	1                   	1                   	30                  	
22                  	7                   	1                   	1                   	30                  	
23                  	8                   	0                   	1                   	30                  	
24                  	6                   	1                   	1                   	30                  	
25                  	1                   	1                   	1                   	30                  	
26                  	8                   	1                   	1                   	30                  	
27                  	6                   	0                   	1                   	30                  	
28                  	0                   	0                   	1                   	30                  	
29                  	9                   	1                   	1                   	30                  	
30                  	1                   	1                   	1                   	30                  	
31                  	5                   	0                   	1                   	30                  	
32                  	8                   	1                   	1                   	30                  	
33                  	7                   	1                   	1                   	30                  	
34                  	7                   	1                   	1                   	30                  	
35                  	7                   	0                   	1                   	30                  	
36                  	0                   	0                   	1                   	30                  	
37                  	1                   	1                   	1                   	30                  	
38                  	4                   	1                   	1                   	30                  	
39                  	6                   	1                   	1                   	30                  	
40                  	0                   	1                   	0                   	60                  	
41                  	0                   	0                   	0                   	60                  	
42                  	4                   	0                   	0                   	30                  	
43                  	1                   	0                   	0                   	60                  	
44                  	5                   	1                   	0                   	60                  	
45                  	6                   	1                   	0                   	60                  	
46                  	5                   	1                   	0                   	60                  	
47                  	4                   	1                   	0                   	60                  	
48                  	0                   	1                   	0                   	60                  	
49                  	4                   	0                   	0                   	60                  	
50                  	9                   	1                   	0                   	60                  	
51                  	9                   	1                   	0                   	30                  	
52                  	6                   	1                   	0                   	60                  	
53                  	8                   	0                   	0                   	60                  	
54                  	8                   	0                   	0                   	60                  	
55                  	7                   	1                   	0                   	60                  	
56                  	3                   	0                   	0                   	60                  	
57                  	0                   	1                   	0                   	30                  	
58                  	8                   	0                   	0                   	60                  	
59                  	8                   	0                   	0                   	60                  	
60                  	9                   	1                   	0                   	60                  	
61                  	2                   	0                   	0                   	60                  	
62                  	7                   	1                   	0                   	60                  	
63                  	6                   	0                   	0                   	60                  	
64                  	2                   	1                   	0                   	60                  	
65                  	3                   	1                   	0                   	60                  	
66                  	5                   	1                   	0                   	60                  	
67                  	2                   	0                   	0                   	30                  	
68                  	3                   	0                   	0                   	60                  	
69                  	8                   	0                   	0                   	60                  	
70                  	5                   	1                   	0                   	60                  	
71                  	4                   	0                   	0                   	30                  	
72                  	0                   	0                   	0                   	60                  	
73                  	9                   	1                   	0                   	60                  	
74                  	4                   	1                   	0                   	60                  	
75                  	0                   	0                   	0                   	60                  	
76                  	4                   	1                   	0                   	60                  	
77                  	0                   	0                   	0                   	30                  	
78                  	6                   	1                   	0                   	60                  	
79                  	0                   	0                   	0                   	60                  	
80                  	2                   	0                   	0                   	60                  	
81                  	1                   	0                   	0                   	60                  	
82                  	7                   	1                   	0                   	30                  	
83                  	8                   	1                   	0                   	60                  	
84                  	3                   	0                   	0                   	60                  	
85                  	7                   	0                   	0                   	60                  	
86                  	5                   	0                   	0                   	60                  	
87                  	3                   	1                   	0                   	60                  	
88                  	6                   	1                   	0                   	60                  	
89                  	5                   	1                   	0                   	60                  	
********************************************************************************************************************************************************************************************************
