********************************************************************************************************************************************************************************************************
basic info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_in_process    40
engine_to_start      50
steps                902
resources            20
********************************************************************************************************************************************************************************************************
resource availability
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
R0    	R1    	R2    	R3    	R4    	R5    	R6    	R7    	R8    	R9    	R10   	R11   	R12   	R13   	R14   	R15   	R16   	R17   	R18   	R19   	
6    	3    	3    	2    	2    	6    	3    	3    	2    	2    	1    	1    	1    	1    	1    	1    	1    	1    	1    	1    	
********************************************************************************************************************************************************************************************************
engine info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_no           	engine_type         	isDaxiu             	hasStarted          	due_date            	
0                   	6                   	0                   	1                   	30                  	
1                   	2                   	1                   	1                   	30                  	
2                   	4                   	1                   	1                   	30                  	
3                   	5                   	1                   	1                   	30                  	
4                   	4                   	1                   	1                   	30                  	
5                   	6                   	0                   	1                   	30                  	
6                   	1                   	0                   	1                   	30                  	
7                   	2                   	1                   	1                   	30                  	
8                   	9                   	1                   	1                   	30                  	
9                   	7                   	0                   	1                   	30                  	
10                  	5                   	0                   	1                   	30                  	
11                  	8                   	1                   	1                   	30                  	
12                  	5                   	1                   	1                   	30                  	
13                  	7                   	1                   	1                   	30                  	
14                  	7                   	0                   	1                   	30                  	
15                  	2                   	0                   	1                   	30                  	
16                  	6                   	0                   	1                   	30                  	
17                  	1                   	1                   	1                   	30                  	
18                  	8                   	1                   	1                   	30                  	
19                  	9                   	1                   	1                   	30                  	
20                  	4                   	0                   	1                   	30                  	
21                  	5                   	1                   	1                   	30                  	
22                  	2                   	0                   	1                   	30                  	
23                  	9                   	1                   	1                   	30                  	
24                  	6                   	0                   	1                   	30                  	
25                  	6                   	1                   	1                   	30                  	
26                  	5                   	0                   	1                   	30                  	
27                  	4                   	0                   	1                   	30                  	
28                  	0                   	1                   	1                   	30                  	
29                  	1                   	0                   	1                   	30                  	
30                  	2                   	0                   	1                   	30                  	
31                  	7                   	0                   	1                   	30                  	
32                  	0                   	0                   	1                   	30                  	
33                  	7                   	1                   	1                   	30                  	
34                  	6                   	1                   	1                   	30                  	
35                  	1                   	0                   	1                   	30                  	
36                  	2                   	0                   	1                   	30                  	
37                  	9                   	1                   	1                   	30                  	
38                  	3                   	1                   	1                   	30                  	
39                  	3                   	1                   	1                   	30                  	
40                  	3                   	0                   	0                   	60                  	
41                  	2                   	1                   	0                   	60                  	
42                  	3                   	1                   	0                   	60                  	
43                  	3                   	0                   	0                   	60                  	
44                  	3                   	1                   	0                   	60                  	
45                  	3                   	0                   	0                   	60                  	
46                  	9                   	1                   	0                   	60                  	
47                  	6                   	1                   	0                   	60                  	
48                  	1                   	1                   	0                   	60                  	
49                  	7                   	0                   	0                   	30                  	
50                  	4                   	0                   	0                   	60                  	
51                  	1                   	1                   	0                   	30                  	
52                  	1                   	1                   	0                   	60                  	
53                  	9                   	0                   	0                   	60                  	
54                  	4                   	1                   	0                   	60                  	
55                  	8                   	0                   	0                   	60                  	
56                  	0                   	0                   	0                   	60                  	
57                  	6                   	1                   	0                   	60                  	
58                  	6                   	1                   	0                   	60                  	
59                  	5                   	1                   	0                   	60                  	
60                  	9                   	0                   	0                   	60                  	
61                  	7                   	0                   	0                   	60                  	
62                  	5                   	0                   	0                   	30                  	
63                  	1                   	0                   	0                   	60                  	
64                  	7                   	1                   	0                   	60                  	
65                  	7                   	1                   	0                   	30                  	
66                  	6                   	1                   	0                   	60                  	
67                  	5                   	1                   	0                   	60                  	
68                  	0                   	0                   	0                   	60                  	
69                  	8                   	1                   	0                   	60                  	
70                  	8                   	0                   	0                   	60                  	
71                  	9                   	0                   	0                   	60                  	
72                  	8                   	0                   	0                   	60                  	
73                  	3                   	0                   	0                   	60                  	
74                  	4                   	1                   	0                   	60                  	
75                  	8                   	1                   	0                   	60                  	
76                  	5                   	0                   	0                   	60                  	
77                  	2                   	0                   	0                   	60                  	
78                  	1                   	0                   	0                   	30                  	
79                  	3                   	1                   	0                   	60                  	
80                  	0                   	1                   	0                   	60                  	
81                  	1                   	0                   	0                   	30                  	
82                  	0                   	0                   	0                   	60                  	
83                  	2                   	0                   	0                   	60                  	
84                  	3                   	0                   	0                   	60                  	
85                  	7                   	1                   	0                   	30                  	
86                  	2                   	0                   	0                   	60                  	
87                  	3                   	0                   	0                   	60                  	
88                  	6                   	1                   	0                   	30                  	
89                  	4                   	1                   	0                   	60                  	
********************************************************************************************************************************************************************************************************
