********************************************************************************************************************************************************************************************************
basic info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_in_process    40
engine_to_start      50
steps                902
resources            20
********************************************************************************************************************************************************************************************************
resource availability
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
R0    	R1    	R2    	R3    	R4    	R5    	R6    	R7    	R8    	R9    	R10   	R11   	R12   	R13   	R14   	R15   	R16   	R17   	R18   	R19   	
6    	3    	3    	2    	2    	6    	3    	3    	2    	2    	1    	1    	1    	1    	1    	1    	1    	1    	1    	1    	
********************************************************************************************************************************************************************************************************
engine info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_no           	engine_type         	isDaxiu             	hasStarted          	due_date            	
0                   	9                   	1                   	1                   	30                  	
1                   	5                   	1                   	1                   	30                  	
2                   	6                   	0                   	1                   	30                  	
3                   	6                   	0                   	1                   	30                  	
4                   	9                   	0                   	1                   	30                  	
5                   	8                   	0                   	1                   	30                  	
6                   	8                   	1                   	1                   	30                  	
7                   	6                   	0                   	1                   	30                  	
8                   	9                   	0                   	1                   	30                  	
9                   	7                   	0                   	1                   	30                  	
10                  	4                   	0                   	1                   	30                  	
11                  	6                   	0                   	1                   	30                  	
12                  	6                   	0                   	1                   	30                  	
13                  	5                   	0                   	1                   	30                  	
14                  	5                   	1                   	1                   	30                  	
15                  	1                   	0                   	1                   	30                  	
16                  	6                   	0                   	1                   	30                  	
17                  	9                   	0                   	1                   	30                  	
18                  	2                   	1                   	1                   	30                  	
19                  	6                   	0                   	1                   	30                  	
20                  	5                   	1                   	1                   	30                  	
21                  	0                   	1                   	1                   	30                  	
22                  	1                   	0                   	1                   	30                  	
23                  	1                   	1                   	1                   	30                  	
24                  	6                   	1                   	1                   	30                  	
25                  	1                   	1                   	1                   	30                  	
26                  	1                   	1                   	1                   	30                  	
27                  	1                   	1                   	1                   	30                  	
28                  	0                   	1                   	1                   	30                  	
29                  	3                   	1                   	1                   	30                  	
30                  	4                   	1                   	1                   	30                  	
31                  	0                   	0                   	1                   	30                  	
32                  	8                   	0                   	1                   	30                  	
33                  	4                   	0                   	1                   	30                  	
34                  	7                   	0                   	1                   	30                  	
35                  	6                   	1                   	1                   	30                  	
36                  	6                   	1                   	1                   	30                  	
37                  	2                   	1                   	1                   	30                  	
38                  	3                   	0                   	1                   	30                  	
39                  	0                   	1                   	1                   	30                  	
40                  	9                   	1                   	0                   	30                  	
41                  	9                   	0                   	0                   	30                  	
42                  	4                   	1                   	0                   	60                  	
43                  	9                   	1                   	0                   	60                  	
44                  	2                   	0                   	0                   	60                  	
45                  	8                   	0                   	0                   	60                  	
46                  	8                   	0                   	0                   	60                  	
47                  	8                   	0                   	0                   	30                  	
48                  	4                   	0                   	0                   	60                  	
49                  	4                   	0                   	0                   	30                  	
50                  	3                   	0                   	0                   	60                  	
51                  	9                   	0                   	0                   	60                  	
52                  	7                   	0                   	0                   	60                  	
53                  	1                   	0                   	0                   	60                  	
54                  	3                   	1                   	0                   	60                  	
55                  	4                   	1                   	0                   	60                  	
56                  	4                   	0                   	0                   	60                  	
57                  	2                   	1                   	0                   	60                  	
58                  	2                   	0                   	0                   	30                  	
59                  	2                   	1                   	0                   	30                  	
60                  	5                   	1                   	0                   	60                  	
61                  	3                   	1                   	0                   	60                  	
62                  	3                   	1                   	0                   	30                  	
63                  	4                   	1                   	0                   	60                  	
64                  	9                   	1                   	0                   	30                  	
65                  	2                   	1                   	0                   	60                  	
66                  	1                   	0                   	0                   	60                  	
67                  	1                   	0                   	0                   	30                  	
68                  	4                   	0                   	0                   	60                  	
69                  	2                   	0                   	0                   	60                  	
70                  	5                   	0                   	0                   	60                  	
71                  	8                   	1                   	0                   	60                  	
72                  	4                   	0                   	0                   	60                  	
73                  	8                   	1                   	0                   	30                  	
74                  	7                   	0                   	0                   	60                  	
75                  	1                   	0                   	0                   	30                  	
76                  	0                   	1                   	0                   	60                  	
77                  	1                   	0                   	0                   	60                  	
78                  	7                   	1                   	0                   	60                  	
79                  	8                   	0                   	0                   	60                  	
80                  	6                   	1                   	0                   	60                  	
81                  	7                   	0                   	0                   	60                  	
82                  	1                   	1                   	0                   	30                  	
83                  	5                   	0                   	0                   	30                  	
84                  	8                   	1                   	0                   	60                  	
85                  	9                   	1                   	0                   	60                  	
86                  	6                   	0                   	0                   	60                  	
87                  	2                   	1                   	0                   	60                  	
88                  	0                   	0                   	0                   	30                  	
89                  	6                   	1                   	0                   	30                  	
********************************************************************************************************************************************************************************************************
