********************************************************************************************************************************************************************************************************
basic info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_in_process    40
engine_to_start      50
steps                902
resources            20
********************************************************************************************************************************************************************************************************
resource availability
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
R0    	R1    	R2    	R3    	R4    	R5    	R6    	R7    	R8    	R9    	R10   	R11   	R12   	R13   	R14   	R15   	R16   	R17   	R18   	R19   	
6    	3    	3    	2    	2    	6    	3    	3    	2    	2    	1    	1    	1    	1    	1    	1    	1    	1    	1    	1    	
********************************************************************************************************************************************************************************************************
engine info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_no           	engine_type         	isDaxiu             	hasStarted          	due_date            	
0                   	5                   	1                   	1                   	30                  	
1                   	8                   	1                   	1                   	30                  	
2                   	4                   	0                   	1                   	30                  	
3                   	0                   	0                   	1                   	30                  	
4                   	6                   	0                   	1                   	30                  	
5                   	4                   	0                   	1                   	30                  	
6                   	7                   	1                   	1                   	30                  	
7                   	8                   	0                   	1                   	30                  	
8                   	0                   	0                   	1                   	30                  	
9                   	8                   	1                   	1                   	30                  	
10                  	7                   	1                   	1                   	30                  	
11                  	8                   	1                   	1                   	30                  	
12                  	1                   	1                   	1                   	30                  	
13                  	0                   	1                   	1                   	30                  	
14                  	8                   	0                   	1                   	30                  	
15                  	8                   	0                   	1                   	30                  	
16                  	1                   	1                   	1                   	30                  	
17                  	7                   	0                   	1                   	30                  	
18                  	6                   	0                   	1                   	30                  	
19                  	4                   	0                   	1                   	30                  	
20                  	2                   	1                   	1                   	30                  	
21                  	4                   	1                   	1                   	30                  	
22                  	7                   	1                   	1                   	30                  	
23                  	3                   	0                   	1                   	30                  	
24                  	7                   	0                   	1                   	30                  	
25                  	1                   	0                   	1                   	30                  	
26                  	9                   	1                   	1                   	30                  	
27                  	8                   	0                   	1                   	30                  	
28                  	0                   	0                   	1                   	30                  	
29                  	0                   	1                   	1                   	30                  	
30                  	3                   	0                   	1                   	30                  	
31                  	2                   	1                   	1                   	30                  	
32                  	7                   	0                   	1                   	30                  	
33                  	1                   	1                   	1                   	30                  	
34                  	1                   	0                   	1                   	30                  	
35                  	1                   	0                   	1                   	30                  	
36                  	0                   	0                   	1                   	30                  	
37                  	9                   	1                   	1                   	30                  	
38                  	1                   	1                   	1                   	30                  	
39                  	3                   	1                   	1                   	30                  	
40                  	9                   	1                   	0                   	60                  	
41                  	3                   	1                   	0                   	60                  	
42                  	4                   	1                   	0                   	30                  	
43                  	7                   	1                   	0                   	60                  	
44                  	5                   	0                   	0                   	30                  	
45                  	2                   	0                   	0                   	30                  	
46                  	4                   	1                   	0                   	30                  	
47                  	5                   	1                   	0                   	60                  	
48                  	0                   	0                   	0                   	60                  	
49                  	3                   	0                   	0                   	60                  	
50                  	3                   	0                   	0                   	60                  	
51                  	1                   	1                   	0                   	60                  	
52                  	3                   	0                   	0                   	60                  	
53                  	1                   	0                   	0                   	60                  	
54                  	6                   	0                   	0                   	60                  	
55                  	4                   	0                   	0                   	60                  	
56                  	6                   	1                   	0                   	60                  	
57                  	2                   	0                   	0                   	60                  	
58                  	6                   	0                   	0                   	60                  	
59                  	8                   	0                   	0                   	30                  	
60                  	4                   	0                   	0                   	60                  	
61                  	7                   	0                   	0                   	60                  	
62                  	0                   	1                   	0                   	60                  	
63                  	1                   	1                   	0                   	60                  	
64                  	5                   	1                   	0                   	60                  	
65                  	4                   	1                   	0                   	60                  	
66                  	1                   	0                   	0                   	60                  	
67                  	1                   	1                   	0                   	60                  	
68                  	6                   	0                   	0                   	30                  	
69                  	8                   	0                   	0                   	60                  	
70                  	5                   	1                   	0                   	60                  	
71                  	1                   	1                   	0                   	60                  	
72                  	9                   	1                   	0                   	30                  	
73                  	2                   	1                   	0                   	60                  	
74                  	0                   	1                   	0                   	60                  	
75                  	4                   	1                   	0                   	30                  	
76                  	6                   	0                   	0                   	60                  	
77                  	1                   	0                   	0                   	60                  	
78                  	1                   	0                   	0                   	60                  	
79                  	5                   	1                   	0                   	60                  	
80                  	3                   	0                   	0                   	60                  	
81                  	7                   	1                   	0                   	60                  	
82                  	4                   	0                   	0                   	60                  	
83                  	4                   	1                   	0                   	60                  	
84                  	0                   	1                   	0                   	30                  	
85                  	1                   	1                   	0                   	60                  	
86                  	2                   	1                   	0                   	60                  	
87                  	6                   	0                   	0                   	60                  	
88                  	1                   	0                   	0                   	60                  	
89                  	2                   	1                   	0                   	60                  	
********************************************************************************************************************************************************************************************************
