********************************************************************************************************************************************************************************************************
basic info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_in_process    40
engine_to_start      50
steps                902
resources            20
********************************************************************************************************************************************************************************************************
resource availability
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
R0    	R1    	R2    	R3    	R4    	R5    	R6    	R7    	R8    	R9    	R10   	R11   	R12   	R13   	R14   	R15   	R16   	R17   	R18   	R19   	
6    	3    	3    	2    	2    	6    	3    	3    	2    	2    	1    	1    	1    	1    	1    	1    	1    	1    	1    	1    	
********************************************************************************************************************************************************************************************************
engine info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_no           	engine_type         	isDaxiu             	hasStarted          	due_date            	
0                   	0                   	1                   	1                   	30                  	
1                   	8                   	0                   	1                   	30                  	
2                   	8                   	0                   	1                   	30                  	
3                   	0                   	0                   	1                   	30                  	
4                   	9                   	0                   	1                   	30                  	
5                   	5                   	1                   	1                   	30                  	
6                   	8                   	1                   	1                   	30                  	
7                   	5                   	0                   	1                   	30                  	
8                   	9                   	1                   	1                   	30                  	
9                   	0                   	1                   	1                   	30                  	
10                  	7                   	0                   	1                   	30                  	
11                  	4                   	0                   	1                   	30                  	
12                  	5                   	1                   	1                   	30                  	
13                  	2                   	0                   	1                   	30                  	
14                  	5                   	0                   	1                   	30                  	
15                  	0                   	1                   	1                   	30                  	
16                  	4                   	1                   	1                   	30                  	
17                  	0                   	1                   	1                   	30                  	
18                  	4                   	1                   	1                   	30                  	
19                  	4                   	0                   	1                   	30                  	
20                  	3                   	1                   	1                   	30                  	
21                  	1                   	0                   	1                   	30                  	
22                  	9                   	0                   	1                   	30                  	
23                  	8                   	1                   	1                   	30                  	
24                  	8                   	1                   	1                   	30                  	
25                  	3                   	0                   	1                   	30                  	
26                  	4                   	0                   	1                   	30                  	
27                  	7                   	0                   	1                   	30                  	
28                  	3                   	0                   	1                   	30                  	
29                  	3                   	1                   	1                   	30                  	
30                  	3                   	1                   	1                   	30                  	
31                  	3                   	1                   	1                   	30                  	
32                  	0                   	0                   	1                   	30                  	
33                  	1                   	0                   	1                   	30                  	
34                  	5                   	0                   	1                   	30                  	
35                  	3                   	0                   	1                   	30                  	
36                  	7                   	0                   	1                   	30                  	
37                  	6                   	1                   	1                   	30                  	
38                  	8                   	1                   	1                   	30                  	
39                  	4                   	0                   	1                   	30                  	
40                  	9                   	0                   	0                   	60                  	
41                  	6                   	0                   	0                   	30                  	
42                  	1                   	0                   	0                   	60                  	
43                  	7                   	0                   	0                   	60                  	
44                  	5                   	0                   	0                   	30                  	
45                  	9                   	0                   	0                   	60                  	
46                  	6                   	1                   	0                   	60                  	
47                  	6                   	1                   	0                   	60                  	
48                  	7                   	1                   	0                   	60                  	
49                  	9                   	1                   	0                   	60                  	
50                  	8                   	1                   	0                   	60                  	
51                  	1                   	0                   	0                   	60                  	
52                  	7                   	0                   	0                   	60                  	
53                  	2                   	1                   	0                   	30                  	
54                  	9                   	1                   	0                   	60                  	
55                  	7                   	1                   	0                   	60                  	
56                  	7                   	0                   	0                   	60                  	
57                  	7                   	0                   	0                   	60                  	
58                  	9                   	1                   	0                   	30                  	
59                  	9                   	0                   	0                   	60                  	
60                  	1                   	0                   	0                   	60                  	
61                  	2                   	0                   	0                   	30                  	
62                  	1                   	0                   	0                   	60                  	
63                  	4                   	0                   	0                   	60                  	
64                  	3                   	1                   	0                   	30                  	
65                  	7                   	1                   	0                   	30                  	
66                  	9                   	0                   	0                   	60                  	
67                  	2                   	0                   	0                   	60                  	
68                  	1                   	0                   	0                   	60                  	
69                  	1                   	1                   	0                   	60                  	
70                  	4                   	1                   	0                   	60                  	
71                  	8                   	1                   	0                   	60                  	
72                  	8                   	1                   	0                   	60                  	
73                  	9                   	0                   	0                   	60                  	
74                  	7                   	1                   	0                   	60                  	
75                  	5                   	1                   	0                   	60                  	
76                  	5                   	1                   	0                   	30                  	
77                  	7                   	1                   	0                   	30                  	
78                  	2                   	1                   	0                   	30                  	
79                  	9                   	1                   	0                   	30                  	
80                  	6                   	1                   	0                   	60                  	
81                  	8                   	1                   	0                   	60                  	
82                  	7                   	0                   	0                   	30                  	
83                  	0                   	1                   	0                   	60                  	
84                  	6                   	0                   	0                   	60                  	
85                  	7                   	1                   	0                   	30                  	
86                  	6                   	0                   	0                   	30                  	
87                  	9                   	1                   	0                   	30                  	
88                  	9                   	1                   	0                   	30                  	
89                  	9                   	1                   	0                   	60                  	
********************************************************************************************************************************************************************************************************
