********************************************************************************************************************************************************************************************************
basic info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_in_process    40
engine_to_start      50
steps                902
resources            20
********************************************************************************************************************************************************************************************************
resource availability
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
R0    	R1    	R2    	R3    	R4    	R5    	R6    	R7    	R8    	R9    	R10   	R11   	R12   	R13   	R14   	R15   	R16   	R17   	R18   	R19   	
6    	3    	3    	2    	2    	6    	3    	3    	2    	2    	1    	1    	1    	1    	1    	1    	1    	1    	1    	1    	
********************************************************************************************************************************************************************************************************
engine info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_no           	engine_type         	isDaxiu             	hasStarted          	due_date            	
0                   	7                   	1                   	1                   	30                  	
1                   	9                   	0                   	1                   	30                  	
2                   	2                   	1                   	1                   	30                  	
3                   	8                   	0                   	1                   	30                  	
4                   	0                   	1                   	1                   	30                  	
5                   	7                   	1                   	1                   	30                  	
6                   	9                   	0                   	1                   	30                  	
7                   	5                   	1                   	1                   	30                  	
8                   	6                   	0                   	1                   	30                  	
9                   	9                   	1                   	1                   	30                  	
10                  	9                   	0                   	1                   	30                  	
11                  	3                   	1                   	1                   	30                  	
12                  	3                   	1                   	1                   	30                  	
13                  	8                   	0                   	1                   	30                  	
14                  	8                   	1                   	1                   	30                  	
15                  	1                   	1                   	1                   	30                  	
16                  	0                   	0                   	1                   	30                  	
17                  	8                   	0                   	1                   	30                  	
18                  	1                   	0                   	1                   	30                  	
19                  	8                   	0                   	1                   	30                  	
20                  	6                   	1                   	1                   	30                  	
21                  	1                   	0                   	1                   	30                  	
22                  	7                   	0                   	1                   	30                  	
23                  	3                   	0                   	1                   	30                  	
24                  	7                   	0                   	1                   	30                  	
25                  	1                   	1                   	1                   	30                  	
26                  	6                   	1                   	1                   	30                  	
27                  	9                   	0                   	1                   	30                  	
28                  	8                   	1                   	1                   	30                  	
29                  	6                   	1                   	1                   	30                  	
30                  	0                   	1                   	1                   	30                  	
31                  	8                   	0                   	1                   	30                  	
32                  	0                   	1                   	1                   	30                  	
33                  	0                   	0                   	1                   	30                  	
34                  	9                   	0                   	1                   	30                  	
35                  	8                   	1                   	1                   	30                  	
36                  	4                   	1                   	1                   	30                  	
37                  	7                   	0                   	1                   	30                  	
38                  	7                   	1                   	1                   	30                  	
39                  	4                   	0                   	1                   	30                  	
40                  	8                   	1                   	0                   	60                  	
41                  	0                   	1                   	0                   	60                  	
42                  	5                   	1                   	0                   	60                  	
43                  	3                   	0                   	0                   	60                  	
44                  	1                   	0                   	0                   	30                  	
45                  	9                   	0                   	0                   	60                  	
46                  	6                   	1                   	0                   	30                  	
47                  	9                   	1                   	0                   	60                  	
48                  	7                   	0                   	0                   	60                  	
49                  	2                   	1                   	0                   	60                  	
50                  	0                   	1                   	0                   	60                  	
51                  	6                   	0                   	0                   	30                  	
52                  	7                   	0                   	0                   	60                  	
53                  	2                   	0                   	0                   	60                  	
54                  	2                   	0                   	0                   	60                  	
55                  	5                   	1                   	0                   	60                  	
56                  	1                   	1                   	0                   	60                  	
57                  	2                   	1                   	0                   	60                  	
58                  	3                   	1                   	0                   	30                  	
59                  	0                   	0                   	0                   	60                  	
60                  	2                   	0                   	0                   	60                  	
61                  	3                   	1                   	0                   	60                  	
62                  	8                   	0                   	0                   	60                  	
63                  	7                   	0                   	0                   	60                  	
64                  	0                   	0                   	0                   	60                  	
65                  	3                   	0                   	0                   	60                  	
66                  	3                   	1                   	0                   	30                  	
67                  	5                   	0                   	0                   	60                  	
68                  	1                   	1                   	0                   	60                  	
69                  	6                   	1                   	0                   	30                  	
70                  	1                   	0                   	0                   	60                  	
71                  	1                   	0                   	0                   	60                  	
72                  	7                   	0                   	0                   	30                  	
73                  	6                   	1                   	0                   	60                  	
74                  	7                   	1                   	0                   	60                  	
75                  	4                   	0                   	0                   	30                  	
76                  	4                   	0                   	0                   	30                  	
77                  	9                   	0                   	0                   	60                  	
78                  	1                   	0                   	0                   	60                  	
79                  	4                   	0                   	0                   	60                  	
80                  	6                   	1                   	0                   	30                  	
81                  	7                   	1                   	0                   	60                  	
82                  	5                   	1                   	0                   	30                  	
83                  	4                   	1                   	0                   	30                  	
84                  	0                   	1                   	0                   	30                  	
85                  	1                   	1                   	0                   	60                  	
86                  	4                   	0                   	0                   	30                  	
87                  	3                   	0                   	0                   	60                  	
88                  	4                   	1                   	0                   	60                  	
89                  	1                   	0                   	0                   	30                  	
********************************************************************************************************************************************************************************************************
