********************************************************************************************************************************************************************************************************
basic info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_in_process    40
engine_to_start      50
steps                902
resources            20
********************************************************************************************************************************************************************************************************
resource availability
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
R0    	R1    	R2    	R3    	R4    	R5    	R6    	R7    	R8    	R9    	R10   	R11   	R12   	R13   	R14   	R15   	R16   	R17   	R18   	R19   	
6    	3    	3    	2    	2    	6    	3    	3    	2    	2    	1    	1    	1    	1    	1    	1    	1    	1    	1    	1    	
********************************************************************************************************************************************************************************************************
engine info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_no           	engine_type         	isDaxiu             	hasStarted          	due_date            	
0                   	6                   	1                   	1                   	30                  	
1                   	4                   	1                   	1                   	30                  	
2                   	5                   	0                   	1                   	30                  	
3                   	0                   	1                   	1                   	30                  	
4                   	2                   	1                   	1                   	30                  	
5                   	1                   	1                   	1                   	30                  	
6                   	6                   	1                   	1                   	30                  	
7                   	1                   	1                   	1                   	30                  	
8                   	1                   	0                   	1                   	30                  	
9                   	1                   	1                   	1                   	30                  	
10                  	9                   	1                   	1                   	30                  	
11                  	9                   	0                   	1                   	30                  	
12                  	8                   	0                   	1                   	30                  	
13                  	2                   	1                   	1                   	30                  	
14                  	5                   	0                   	1                   	30                  	
15                  	6                   	1                   	1                   	30                  	
16                  	9                   	1                   	1                   	30                  	
17                  	5                   	0                   	1                   	30                  	
18                  	9                   	0                   	1                   	30                  	
19                  	2                   	1                   	1                   	30                  	
20                  	6                   	0                   	1                   	30                  	
21                  	3                   	0                   	1                   	30                  	
22                  	6                   	1                   	1                   	30                  	
23                  	7                   	1                   	1                   	30                  	
24                  	4                   	0                   	1                   	30                  	
25                  	0                   	1                   	1                   	30                  	
26                  	4                   	0                   	1                   	30                  	
27                  	1                   	0                   	1                   	30                  	
28                  	2                   	0                   	1                   	30                  	
29                  	6                   	0                   	1                   	30                  	
30                  	6                   	1                   	1                   	30                  	
31                  	8                   	1                   	1                   	30                  	
32                  	2                   	0                   	1                   	30                  	
33                  	4                   	1                   	1                   	30                  	
34                  	0                   	1                   	1                   	30                  	
35                  	7                   	0                   	1                   	30                  	
36                  	4                   	0                   	1                   	30                  	
37                  	7                   	0                   	1                   	30                  	
38                  	4                   	1                   	1                   	30                  	
39                  	8                   	0                   	1                   	30                  	
40                  	3                   	1                   	0                   	30                  	
41                  	5                   	0                   	0                   	60                  	
42                  	8                   	1                   	0                   	60                  	
43                  	0                   	0                   	0                   	60                  	
44                  	4                   	0                   	0                   	30                  	
45                  	7                   	0                   	0                   	60                  	
46                  	3                   	0                   	0                   	30                  	
47                  	9                   	0                   	0                   	60                  	
48                  	0                   	1                   	0                   	30                  	
49                  	0                   	1                   	0                   	60                  	
50                  	2                   	0                   	0                   	60                  	
51                  	7                   	1                   	0                   	30                  	
52                  	1                   	1                   	0                   	60                  	
53                  	5                   	0                   	0                   	30                  	
54                  	5                   	0                   	0                   	60                  	
55                  	7                   	1                   	0                   	60                  	
56                  	9                   	1                   	0                   	60                  	
57                  	7                   	0                   	0                   	60                  	
58                  	7                   	1                   	0                   	60                  	
59                  	6                   	1                   	0                   	60                  	
60                  	3                   	0                   	0                   	60                  	
61                  	2                   	0                   	0                   	60                  	
62                  	8                   	0                   	0                   	60                  	
63                  	2                   	1                   	0                   	60                  	
64                  	8                   	1                   	0                   	60                  	
65                  	9                   	1                   	0                   	30                  	
66                  	7                   	0                   	0                   	30                  	
67                  	3                   	0                   	0                   	60                  	
68                  	0                   	0                   	0                   	60                  	
69                  	1                   	1                   	0                   	30                  	
70                  	2                   	0                   	0                   	60                  	
71                  	8                   	0                   	0                   	60                  	
72                  	5                   	1                   	0                   	60                  	
73                  	3                   	0                   	0                   	60                  	
74                  	3                   	0                   	0                   	30                  	
75                  	7                   	1                   	0                   	60                  	
76                  	1                   	0                   	0                   	60                  	
77                  	6                   	1                   	0                   	60                  	
78                  	8                   	0                   	0                   	60                  	
79                  	4                   	0                   	0                   	60                  	
80                  	0                   	1                   	0                   	30                  	
81                  	3                   	1                   	0                   	60                  	
82                  	8                   	1                   	0                   	60                  	
83                  	5                   	1                   	0                   	60                  	
84                  	0                   	0                   	0                   	30                  	
85                  	1                   	1                   	0                   	60                  	
86                  	9                   	1                   	0                   	60                  	
87                  	5                   	1                   	0                   	30                  	
88                  	4                   	0                   	0                   	60                  	
89                  	3                   	0                   	0                   	60                  	
********************************************************************************************************************************************************************************************************
