********************************************************************************************************************************************************************************************************
basic info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_in_process    40
engine_to_start      50
steps                902
resources            20
********************************************************************************************************************************************************************************************************
resource availability
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
R0    	R1    	R2    	R3    	R4    	R5    	R6    	R7    	R8    	R9    	R10   	R11   	R12   	R13   	R14   	R15   	R16   	R17   	R18   	R19   	
6    	3    	3    	2    	2    	6    	3    	3    	2    	2    	1    	1    	1    	1    	1    	1    	1    	1    	1    	1    	
********************************************************************************************************************************************************************************************************
engine info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_no           	engine_type         	isDaxiu             	hasStarted          	due_date            	
0                   	1                   	1                   	1                   	30                  	
1                   	2                   	1                   	1                   	30                  	
2                   	4                   	0                   	1                   	30                  	
3                   	3                   	0                   	1                   	30                  	
4                   	0                   	0                   	1                   	30                  	
5                   	8                   	1                   	1                   	30                  	
6                   	0                   	1                   	1                   	30                  	
7                   	9                   	1                   	1                   	30                  	
8                   	6                   	0                   	1                   	30                  	
9                   	9                   	1                   	1                   	30                  	
10                  	5                   	1                   	1                   	30                  	
11                  	6                   	1                   	1                   	30                  	
12                  	9                   	1                   	1                   	30                  	
13                  	7                   	1                   	1                   	30                  	
14                  	4                   	1                   	1                   	30                  	
15                  	4                   	0                   	1                   	30                  	
16                  	6                   	1                   	1                   	30                  	
17                  	2                   	1                   	1                   	30                  	
18                  	1                   	0                   	1                   	30                  	
19                  	2                   	1                   	1                   	30                  	
20                  	1                   	1                   	1                   	30                  	
21                  	7                   	1                   	1                   	30                  	
22                  	1                   	1                   	1                   	30                  	
23                  	8                   	0                   	1                   	30                  	
24                  	6                   	1                   	1                   	30                  	
25                  	8                   	1                   	1                   	30                  	
26                  	5                   	0                   	1                   	30                  	
27                  	4                   	0                   	1                   	30                  	
28                  	4                   	0                   	1                   	30                  	
29                  	9                   	0                   	1                   	30                  	
30                  	0                   	0                   	1                   	30                  	
31                  	5                   	0                   	1                   	30                  	
32                  	1                   	0                   	1                   	30                  	
33                  	5                   	0                   	1                   	30                  	
34                  	3                   	1                   	1                   	30                  	
35                  	4                   	1                   	1                   	30                  	
36                  	9                   	1                   	1                   	30                  	
37                  	0                   	0                   	1                   	30                  	
38                  	7                   	1                   	1                   	30                  	
39                  	3                   	1                   	1                   	30                  	
40                  	4                   	0                   	0                   	60                  	
41                  	4                   	1                   	0                   	60                  	
42                  	2                   	0                   	0                   	60                  	
43                  	1                   	1                   	0                   	60                  	
44                  	6                   	0                   	0                   	60                  	
45                  	9                   	1                   	0                   	60                  	
46                  	6                   	1                   	0                   	30                  	
47                  	5                   	0                   	0                   	60                  	
48                  	9                   	0                   	0                   	60                  	
49                  	5                   	0                   	0                   	60                  	
50                  	1                   	1                   	0                   	60                  	
51                  	6                   	1                   	0                   	60                  	
52                  	1                   	0                   	0                   	60                  	
53                  	0                   	1                   	0                   	30                  	
54                  	3                   	0                   	0                   	60                  	
55                  	4                   	0                   	0                   	60                  	
56                  	0                   	1                   	0                   	60                  	
57                  	0                   	0                   	0                   	60                  	
58                  	0                   	1                   	0                   	60                  	
59                  	8                   	0                   	0                   	30                  	
60                  	5                   	1                   	0                   	30                  	
61                  	7                   	0                   	0                   	60                  	
62                  	9                   	0                   	0                   	60                  	
63                  	4                   	0                   	0                   	60                  	
64                  	9                   	1                   	0                   	60                  	
65                  	0                   	0                   	0                   	30                  	
66                  	8                   	1                   	0                   	60                  	
67                  	0                   	1                   	0                   	60                  	
68                  	1                   	0                   	0                   	30                  	
69                  	7                   	0                   	0                   	30                  	
70                  	8                   	0                   	0                   	60                  	
71                  	3                   	0                   	0                   	60                  	
72                  	3                   	0                   	0                   	60                  	
73                  	5                   	1                   	0                   	30                  	
74                  	3                   	0                   	0                   	30                  	
75                  	1                   	0                   	0                   	60                  	
76                  	6                   	0                   	0                   	60                  	
77                  	2                   	1                   	0                   	60                  	
78                  	2                   	0                   	0                   	30                  	
79                  	7                   	0                   	0                   	60                  	
80                  	9                   	1                   	0                   	60                  	
81                  	3                   	1                   	0                   	60                  	
82                  	4                   	0                   	0                   	30                  	
83                  	7                   	0                   	0                   	60                  	
84                  	4                   	0                   	0                   	60                  	
85                  	6                   	0                   	0                   	30                  	
86                  	3                   	0                   	0                   	30                  	
87                  	2                   	0                   	0                   	60                  	
88                  	9                   	1                   	0                   	60                  	
89                  	0                   	1                   	0                   	60                  	
********************************************************************************************************************************************************************************************************
