************************************************************************************************************************************************************************************************************************************************************************************************************
basic info
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_in_process    40
engine_to_start      50
steps                902
resources            20
************************************************************************************************************************************************************************************************************************************************************************************************************
resource availability
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
R0    	R1    	R2    	R3    	R4    	R5    	R6    	R7    	R8    	R9    	R10   	R11   	R12   	R13   	R14   	R15   	R16   	R17   	R18   	R19   	
6    	3    	3    	2    	2    	6    	3    	3    	2    	2    	1    	1    	1    	1    	1    	1    	1    	1    	1    	1    	
************************************************************************************************************************************************************************************************************************************************************************************************************
engine info
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_no           	engine_type         	isDaxiu             	hasStarted          	due_date            	
0                   	9                   	1                   	1                   	30                  	
1                   	8                   	1                   	1                   	30                  	
2                   	0                   	0                   	1                   	30                  	
3                   	1                   	0                   	1                   	30                  	
4                   	7                   	0                   	1                   	30                  	
5                   	7                   	0                   	1                   	30                  	
6                   	5                   	0                   	1                   	30                  	
7                   	0                   	0                   	1                   	30                  	
8                   	8                   	0                   	1                   	30                  	
9                   	6                   	1                   	1                   	30                  	
10                  	9                   	0                   	1                   	30                  	
11                  	4                   	1                   	1                   	30                  	
12                  	0                   	1                   	1                   	30                  	
13                  	9                   	0                   	1                   	30                  	
14                  	3                   	1                   	1                   	30                  	
15                  	6                   	0                   	1                   	30                  	
16                  	3                   	0                   	1                   	30                  	
17                  	5                   	1                   	1                   	30                  	
18                  	0                   	1                   	1                   	30                  	
19                  	6                   	1                   	1                   	30                  	
20                  	5                   	1                   	1                   	30                  	
21                  	6                   	0                   	1                   	30                  	
22                  	6                   	0                   	1                   	30                  	
23                  	5                   	0                   	1                   	30                  	
24                  	4                   	1                   	1                   	30                  	
25                  	0                   	0                   	1                   	30                  	
26                  	2                   	1                   	1                   	30                  	
27                  	7                   	0                   	1                   	30                  	
28                  	2                   	0                   	1                   	30                  	
29                  	1                   	0                   	1                   	30                  	
30                  	6                   	0                   	1                   	30                  	
31                  	9                   	0                   	1                   	30                  	
32                  	1                   	1                   	1                   	30                  	
33                  	6                   	0                   	1                   	30                  	
34                  	1                   	1                   	1                   	30                  	
35                  	9                   	1                   	1                   	30                  	
36                  	1                   	0                   	1                   	30                  	
37                  	8                   	1                   	1                   	30                  	
38                  	0                   	0                   	1                   	30                  	
39                  	6                   	0                   	1                   	30                  	
40                  	4                   	0                   	0                   	30                  	
41                  	6                   	0                   	0                   	60                  	
42                  	2                   	1                   	0                   	60                  	
43                  	8                   	1                   	0                   	30                  	
44                  	3                   	0                   	0                   	60                  	
45                  	0                   	0                   	0                   	60                  	
46                  	2                   	1                   	0                   	60                  	
47                  	2                   	0                   	0                   	30                  	
48                  	6                   	0                   	0                   	60                  	
49                  	7                   	0                   	0                   	60                  	
50                  	4                   	1                   	0                   	60                  	
51                  	7                   	0                   	0                   	60                  	
52                  	8                   	1                   	0                   	60                  	
53                  	1                   	0                   	0                   	30                  	
54                  	5                   	0                   	0                   	30                  	
55                  	5                   	0                   	0                   	30                  	
56                  	0                   	0                   	0                   	30                  	
57                  	0                   	0                   	0                   	30                  	
58                  	9                   	0                   	0                   	60                  	
59                  	9                   	1                   	0                   	60                  	
60                  	1                   	0                   	0                   	60                  	
61                  	0                   	1                   	0                   	60                  	
62                  	4                   	1                   	0                   	60                  	
63                  	9                   	0                   	0                   	30                  	
64                  	9                   	1                   	0                   	60                  	
65                  	9                   	1                   	0                   	30                  	
66                  	7                   	1                   	0                   	60                  	
67                  	2                   	1                   	0                   	60                  	
68                  	7                   	1                   	0                   	60                  	
69                  	1                   	0                   	0                   	60                  	
70                  	6                   	1                   	0                   	60                  	
71                  	7                   	0                   	0                   	60                  	
72                  	8                   	1                   	0                   	30                  	
73                  	1                   	1                   	0                   	60                  	
74                  	7                   	1                   	0                   	60                  	
75                  	7                   	1                   	0                   	30                  	
76                  	3                   	0                   	0                   	60                  	
77                  	6                   	1                   	0                   	30                  	
78                  	2                   	0                   	0                   	60                  	
79                  	9                   	1                   	0                   	60                  	
80                  	4                   	1                   	0                   	30                  	
81                  	1                   	0                   	0                   	60                  	
82                  	3                   	1                   	0                   	60                  	
83                  	9                   	1                   	0                   	30                  	
84                  	0                   	0                   	0                   	60                  	
85                  	1                   	1                   	0                   	60                  	
86                  	8                   	1                   	0                   	60                  	
87                  	3                   	1                   	0                   	30                  	
88                  	3                   	1                   	0                   	60                  	
89                  	9                   	0                   	0                   	60                  	
************************************************************************************************************************************************************************************************************************************************************************************************************
step info
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
step_no             	step_name           	engine_no           	status              	stand_by_time       	due_time            	punish_weight       	schedule_start_time 	modes               	successors          	successor_list      	
0                   	dummy_start         	null                	0                   	0                   	10000               	0                   	null                	1                   	90                  	1 11 21 31 41 51 61 71 81 91 101 111 121 131 141 151 161 171 181 191 201 211 221 231 241 251 261 271 281 291 301 311 321 331 341 351 361 371 381 391 401 411 421 431 441 451 461 471 481 491 501 511 521 531 541 551 561 571 581 591 601 611 621 631 641 651 661 671 681 691 701 711 721 731 741 751 761 771 781 791 801 811 821 831 841 851 861 871 881 891 	
************************************************************************************************************************************************************************************************************************************************************************************************************
