************************************************************************************************************************************************************************************************************************************************************************************************************
basic info
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_in_process    40
engine_to_start      50
steps                902
resources            20
************************************************************************************************************************************************************************************************************************************************************************************************************
resource availability
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
R0    	R1    	R2    	R3    	R4    	R5    	R6    	R7    	R8    	R9    	R10   	R11   	R12   	R13   	R14   	R15   	R16   	R17   	R18   	R19   	
6    	3    	3    	2    	2    	6    	3    	3    	2    	2    	1    	1    	1    	1    	1    	1    	1    	1    	1    	1    	
************************************************************************************************************************************************************************************************************************************************************************************************************
engine info
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_no           	engine_type         	isDaxiu             	hasStarted          	due_date            	
0                   	6                   	1                   	1                   	30                  	
1                   	7                   	1                   	1                   	30                  	
2                   	7                   	1                   	1                   	30                  	
3                   	4                   	1                   	1                   	30                  	
4                   	1                   	1                   	1                   	30                  	
5                   	8                   	0                   	1                   	30                  	
6                   	8                   	1                   	1                   	30                  	
7                   	9                   	1                   	1                   	30                  	
8                   	2                   	1                   	1                   	30                  	
9                   	9                   	1                   	1                   	30                  	
10                  	2                   	1                   	1                   	30                  	
11                  	9                   	1                   	1                   	30                  	
12                  	2                   	1                   	1                   	30                  	
13                  	1                   	0                   	1                   	30                  	
14                  	3                   	0                   	1                   	30                  	
15                  	4                   	0                   	1                   	30                  	
16                  	5                   	1                   	1                   	30                  	
17                  	7                   	0                   	1                   	30                  	
18                  	5                   	0                   	1                   	30                  	
19                  	8                   	0                   	1                   	30                  	
20                  	6                   	0                   	1                   	30                  	
21                  	0                   	1                   	1                   	30                  	
22                  	1                   	0                   	1                   	30                  	
23                  	8                   	1                   	1                   	30                  	
24                  	5                   	1                   	1                   	30                  	
25                  	7                   	1                   	1                   	30                  	
26                  	5                   	0                   	1                   	30                  	
27                  	2                   	1                   	1                   	30                  	
28                  	7                   	1                   	1                   	30                  	
29                  	5                   	1                   	1                   	30                  	
30                  	6                   	1                   	1                   	30                  	
31                  	7                   	1                   	1                   	30                  	
32                  	9                   	1                   	1                   	30                  	
33                  	9                   	0                   	1                   	30                  	
34                  	2                   	1                   	1                   	30                  	
35                  	3                   	0                   	1                   	30                  	
36                  	8                   	1                   	1                   	30                  	
37                  	5                   	0                   	1                   	30                  	
38                  	6                   	1                   	1                   	30                  	
39                  	8                   	1                   	1                   	30                  	
40                  	4                   	1                   	0                   	30                  	
41                  	0                   	1                   	0                   	60                  	
42                  	6                   	1                   	0                   	60                  	
43                  	4                   	0                   	0                   	30                  	
44                  	6                   	1                   	0                   	30                  	
45                  	3                   	0                   	0                   	60                  	
46                  	6                   	1                   	0                   	60                  	
47                  	8                   	0                   	0                   	60                  	
48                  	0                   	1                   	0                   	60                  	
49                  	4                   	0                   	0                   	30                  	
50                  	3                   	1                   	0                   	60                  	
51                  	8                   	1                   	0                   	60                  	
52                  	6                   	0                   	0                   	60                  	
53                  	0                   	0                   	0                   	60                  	
54                  	4                   	1                   	0                   	60                  	
55                  	3                   	1                   	0                   	30                  	
56                  	1                   	0                   	0                   	60                  	
57                  	4                   	1                   	0                   	60                  	
58                  	5                   	0                   	0                   	60                  	
59                  	7                   	1                   	0                   	30                  	
60                  	7                   	0                   	0                   	30                  	
61                  	3                   	1                   	0                   	30                  	
62                  	4                   	0                   	0                   	60                  	
63                  	2                   	0                   	0                   	30                  	
64                  	5                   	0                   	0                   	60                  	
65                  	3                   	0                   	0                   	60                  	
66                  	7                   	0                   	0                   	30                  	
67                  	8                   	1                   	0                   	60                  	
68                  	5                   	0                   	0                   	30                  	
69                  	5                   	1                   	0                   	60                  	
70                  	8                   	0                   	0                   	60                  	
71                  	4                   	0                   	0                   	60                  	
72                  	4                   	0                   	0                   	60                  	
73                  	6                   	0                   	0                   	30                  	
74                  	1                   	1                   	0                   	30                  	
75                  	8                   	0                   	0                   	60                  	
76                  	4                   	1                   	0                   	60                  	
77                  	9                   	0                   	0                   	60                  	
78                  	9                   	0                   	0                   	60                  	
79                  	8                   	1                   	0                   	60                  	
80                  	7                   	1                   	0                   	60                  	
81                  	8                   	1                   	0                   	30                  	
82                  	0                   	0                   	0                   	60                  	
83                  	0                   	0                   	0                   	30                  	
84                  	5                   	0                   	0                   	60                  	
85                  	7                   	0                   	0                   	60                  	
86                  	5                   	0                   	0                   	60                  	
87                  	3                   	1                   	0                   	60                  	
88                  	1                   	0                   	0                   	30                  	
89                  	1                   	0                   	0                   	60                  	
************************************************************************************************************************************************************************************************************************************************************************************************************
step info
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
step_no             	step_name           	engine_no           	status              	stand_by_time       	due_time            	punish_weight       	schedule_start_time 	modes               	successors          	successor_list      	
0                   	dummy_start         	null                	0                   	0                   	10000               	0                   	null                	1                   	90                  	1 11 21 31 41 51 61 71 81 91 101 111 121 131 141 151 161 171 181 191 201 211 221 231 241 251 261 271 281 291 301 311 321 331 341 351 361 371 381 391 401 411 421 431 441 451 461 471 481 491 501 511 521 531 541 551 561 571 581 591 601 611 621 631 641 651 661 671 681 691 701 711 721 731 741 751 761 771 781 791 801 811 821 831 841 851 861 871 881 891 	
************************************************************************************************************************************************************************************************************************************************************************************************************
