********************************************************************************************************************************************************************************************************
basic info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_in_process    40
engine_to_start      50
steps                902
resources            20
********************************************************************************************************************************************************************************************************
resource availability
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
R0    	R1    	R2    	R3    	R4    	R5    	R6    	R7    	R8    	R9    	R10   	R11   	R12   	R13   	R14   	R15   	R16   	R17   	R18   	R19   	
6    	3    	3    	2    	2    	6    	3    	3    	2    	2    	1    	1    	1    	1    	1    	1    	1    	1    	1    	1    	
********************************************************************************************************************************************************************************************************
engine info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_no           	engine_type         	isDaxiu             	hasStarted          	due_date            	
0                   	9                   	1                   	1                   	30                  	
1                   	1                   	1                   	1                   	30                  	
2                   	6                   	1                   	1                   	30                  	
3                   	9                   	1                   	1                   	30                  	
4                   	4                   	0                   	1                   	30                  	
5                   	6                   	0                   	1                   	30                  	
6                   	2                   	1                   	1                   	30                  	
7                   	5                   	0                   	1                   	30                  	
8                   	6                   	1                   	1                   	30                  	
9                   	7                   	0                   	1                   	30                  	
10                  	2                   	1                   	1                   	30                  	
11                  	5                   	1                   	1                   	30                  	
12                  	7                   	1                   	1                   	30                  	
13                  	4                   	0                   	1                   	30                  	
14                  	8                   	0                   	1                   	30                  	
15                  	6                   	1                   	1                   	30                  	
16                  	9                   	0                   	1                   	30                  	
17                  	2                   	0                   	1                   	30                  	
18                  	3                   	0                   	1                   	30                  	
19                  	5                   	1                   	1                   	30                  	
20                  	2                   	0                   	1                   	30                  	
21                  	2                   	1                   	1                   	30                  	
22                  	6                   	0                   	1                   	30                  	
23                  	0                   	0                   	1                   	30                  	
24                  	4                   	1                   	1                   	30                  	
25                  	4                   	0                   	1                   	30                  	
26                  	1                   	1                   	1                   	30                  	
27                  	8                   	1                   	1                   	30                  	
28                  	0                   	0                   	1                   	30                  	
29                  	1                   	1                   	1                   	30                  	
30                  	6                   	1                   	1                   	30                  	
31                  	2                   	1                   	1                   	30                  	
32                  	1                   	1                   	1                   	30                  	
33                  	5                   	1                   	1                   	30                  	
34                  	0                   	1                   	1                   	30                  	
35                  	0                   	1                   	1                   	30                  	
36                  	7                   	0                   	1                   	30                  	
37                  	1                   	1                   	1                   	30                  	
38                  	4                   	1                   	1                   	30                  	
39                  	7                   	0                   	1                   	30                  	
40                  	9                   	1                   	0                   	60                  	
41                  	8                   	0                   	0                   	60                  	
42                  	3                   	1                   	0                   	60                  	
43                  	4                   	1                   	0                   	60                  	
44                  	3                   	0                   	0                   	60                  	
45                  	1                   	0                   	0                   	60                  	
46                  	0                   	0                   	0                   	60                  	
47                  	9                   	0                   	0                   	60                  	
48                  	4                   	1                   	0                   	30                  	
49                  	3                   	1                   	0                   	60                  	
50                  	4                   	0                   	0                   	30                  	
51                  	8                   	1                   	0                   	60                  	
52                  	5                   	1                   	0                   	30                  	
53                  	0                   	1                   	0                   	60                  	
54                  	4                   	1                   	0                   	60                  	
55                  	7                   	1                   	0                   	60                  	
56                  	9                   	1                   	0                   	60                  	
57                  	1                   	0                   	0                   	30                  	
58                  	4                   	0                   	0                   	60                  	
59                  	9                   	0                   	0                   	60                  	
60                  	3                   	0                   	0                   	30                  	
61                  	7                   	1                   	0                   	60                  	
62                  	4                   	1                   	0                   	60                  	
63                  	4                   	0                   	0                   	30                  	
64                  	6                   	0                   	0                   	60                  	
65                  	4                   	1                   	0                   	60                  	
66                  	5                   	1                   	0                   	60                  	
67                  	1                   	0                   	0                   	60                  	
68                  	7                   	0                   	0                   	60                  	
69                  	7                   	0                   	0                   	60                  	
70                  	9                   	0                   	0                   	60                  	
71                  	8                   	0                   	0                   	30                  	
72                  	3                   	0                   	0                   	60                  	
73                  	4                   	1                   	0                   	60                  	
74                  	4                   	0                   	0                   	30                  	
75                  	5                   	0                   	0                   	60                  	
76                  	7                   	0                   	0                   	60                  	
77                  	7                   	1                   	0                   	30                  	
78                  	0                   	1                   	0                   	30                  	
79                  	6                   	1                   	0                   	60                  	
80                  	3                   	1                   	0                   	30                  	
81                  	8                   	1                   	0                   	60                  	
82                  	1                   	1                   	0                   	60                  	
83                  	1                   	0                   	0                   	60                  	
84                  	4                   	0                   	0                   	60                  	
85                  	7                   	1                   	0                   	30                  	
86                  	8                   	1                   	0                   	60                  	
87                  	6                   	0                   	0                   	60                  	
88                  	0                   	0                   	0                   	60                  	
89                  	3                   	0                   	0                   	30                  	
********************************************************************************************************************************************************************************************************
