********************************************************************************************************************************************************************************************************
basic info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_in_process    40
engine_to_start      50
steps                902
resources            20
********************************************************************************************************************************************************************************************************
resource availability
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
R0    	R1    	R2    	R3    	R4    	R5    	R6    	R7    	R8    	R9    	R10   	R11   	R12   	R13   	R14   	R15   	R16   	R17   	R18   	R19   	
6    	3    	3    	2    	2    	6    	3    	3    	2    	2    	1    	1    	1    	1    	1    	1    	1    	1    	1    	1    	
********************************************************************************************************************************************************************************************************
engine info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_no           	engine_type         	isDaxiu             	hasStarted          	due_date            	
0                   	8                   	1                   	1                   	30                  	
1                   	6                   	1                   	1                   	30                  	
2                   	5                   	1                   	1                   	30                  	
3                   	3                   	1                   	1                   	30                  	
4                   	0                   	0                   	1                   	30                  	
5                   	4                   	1                   	1                   	30                  	
6                   	1                   	1                   	1                   	30                  	
7                   	9                   	0                   	1                   	30                  	
8                   	9                   	0                   	1                   	30                  	
9                   	1                   	0                   	1                   	30                  	
10                  	1                   	0                   	1                   	30                  	
11                  	6                   	0                   	1                   	30                  	
12                  	1                   	0                   	1                   	30                  	
13                  	7                   	1                   	1                   	30                  	
14                  	4                   	1                   	1                   	30                  	
15                  	3                   	1                   	1                   	30                  	
16                  	4                   	0                   	1                   	30                  	
17                  	8                   	0                   	1                   	30                  	
18                  	9                   	0                   	1                   	30                  	
19                  	1                   	1                   	1                   	30                  	
20                  	6                   	1                   	1                   	30                  	
21                  	8                   	0                   	1                   	30                  	
22                  	6                   	1                   	1                   	30                  	
23                  	7                   	0                   	1                   	30                  	
24                  	5                   	1                   	1                   	30                  	
25                  	6                   	1                   	1                   	30                  	
26                  	7                   	0                   	1                   	30                  	
27                  	6                   	1                   	1                   	30                  	
28                  	6                   	0                   	1                   	30                  	
29                  	2                   	1                   	1                   	30                  	
30                  	6                   	0                   	1                   	30                  	
31                  	8                   	1                   	1                   	30                  	
32                  	0                   	0                   	1                   	30                  	
33                  	6                   	0                   	1                   	30                  	
34                  	1                   	0                   	1                   	30                  	
35                  	8                   	1                   	1                   	30                  	
36                  	8                   	0                   	1                   	30                  	
37                  	7                   	0                   	1                   	30                  	
38                  	2                   	0                   	1                   	30                  	
39                  	8                   	1                   	1                   	30                  	
40                  	8                   	0                   	0                   	30                  	
41                  	8                   	0                   	0                   	30                  	
42                  	9                   	0                   	0                   	60                  	
43                  	1                   	0                   	0                   	30                  	
44                  	7                   	1                   	0                   	60                  	
45                  	8                   	1                   	0                   	60                  	
46                  	4                   	1                   	0                   	30                  	
47                  	0                   	1                   	0                   	60                  	
48                  	1                   	0                   	0                   	60                  	
49                  	3                   	1                   	0                   	30                  	
50                  	2                   	0                   	0                   	60                  	
51                  	2                   	1                   	0                   	60                  	
52                  	0                   	1                   	0                   	60                  	
53                  	8                   	0                   	0                   	60                  	
54                  	5                   	0                   	0                   	60                  	
55                  	0                   	0                   	0                   	30                  	
56                  	3                   	0                   	0                   	60                  	
57                  	3                   	0                   	0                   	30                  	
58                  	2                   	1                   	0                   	60                  	
59                  	4                   	0                   	0                   	60                  	
60                  	7                   	0                   	0                   	60                  	
61                  	2                   	0                   	0                   	60                  	
62                  	0                   	0                   	0                   	60                  	
63                  	1                   	1                   	0                   	30                  	
64                  	1                   	0                   	0                   	60                  	
65                  	1                   	1                   	0                   	30                  	
66                  	3                   	0                   	0                   	60                  	
67                  	1                   	1                   	0                   	30                  	
68                  	1                   	1                   	0                   	60                  	
69                  	7                   	1                   	0                   	60                  	
70                  	2                   	1                   	0                   	60                  	
71                  	5                   	0                   	0                   	60                  	
72                  	1                   	0                   	0                   	30                  	
73                  	7                   	0                   	0                   	60                  	
74                  	3                   	0                   	0                   	60                  	
75                  	7                   	0                   	0                   	60                  	
76                  	8                   	0                   	0                   	60                  	
77                  	7                   	0                   	0                   	30                  	
78                  	1                   	1                   	0                   	30                  	
79                  	9                   	1                   	0                   	30                  	
80                  	2                   	1                   	0                   	60                  	
81                  	6                   	1                   	0                   	60                  	
82                  	2                   	1                   	0                   	60                  	
83                  	2                   	0                   	0                   	60                  	
84                  	7                   	0                   	0                   	60                  	
85                  	3                   	1                   	0                   	60                  	
86                  	2                   	0                   	0                   	60                  	
87                  	9                   	1                   	0                   	60                  	
88                  	8                   	0                   	0                   	60                  	
89                  	9                   	1                   	0                   	60                  	
********************************************************************************************************************************************************************************************************
