********************************************************************************************************************************************************************************************************
basic info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_in_process    40
engine_to_start      50
steps                902
resources            20
********************************************************************************************************************************************************************************************************
resource availability
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
R0    	R1    	R2    	R3    	R4    	R5    	R6    	R7    	R8    	R9    	R10   	R11   	R12   	R13   	R14   	R15   	R16   	R17   	R18   	R19   	
6    	3    	3    	2    	2    	6    	3    	3    	2    	2    	1    	1    	1    	1    	1    	1    	1    	1    	1    	1    	
********************************************************************************************************************************************************************************************************
engine info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_no           	engine_type         	isDaxiu             	hasStarted          	due_date            	
0                   	6                   	0                   	1                   	30                  	
1                   	3                   	0                   	1                   	30                  	
2                   	3                   	1                   	1                   	30                  	
3                   	0                   	0                   	1                   	30                  	
4                   	1                   	1                   	1                   	30                  	
5                   	6                   	0                   	1                   	30                  	
6                   	7                   	0                   	1                   	30                  	
7                   	6                   	1                   	1                   	30                  	
8                   	0                   	0                   	1                   	30                  	
9                   	2                   	0                   	1                   	30                  	
10                  	7                   	1                   	1                   	30                  	
11                  	8                   	0                   	1                   	30                  	
12                  	4                   	0                   	1                   	30                  	
13                  	5                   	1                   	1                   	30                  	
14                  	0                   	1                   	1                   	30                  	
15                  	5                   	1                   	1                   	30                  	
16                  	6                   	0                   	1                   	30                  	
17                  	0                   	1                   	1                   	30                  	
18                  	3                   	1                   	1                   	30                  	
19                  	3                   	1                   	1                   	30                  	
20                  	8                   	1                   	1                   	30                  	
21                  	5                   	0                   	1                   	30                  	
22                  	8                   	1                   	1                   	30                  	
23                  	7                   	1                   	1                   	30                  	
24                  	2                   	0                   	1                   	30                  	
25                  	5                   	1                   	1                   	30                  	
26                  	2                   	1                   	1                   	30                  	
27                  	4                   	1                   	1                   	30                  	
28                  	2                   	1                   	1                   	30                  	
29                  	3                   	1                   	1                   	30                  	
30                  	7                   	1                   	1                   	30                  	
31                  	9                   	0                   	1                   	30                  	
32                  	3                   	1                   	1                   	30                  	
33                  	7                   	1                   	1                   	30                  	
34                  	9                   	1                   	1                   	30                  	
35                  	2                   	0                   	1                   	30                  	
36                  	4                   	0                   	1                   	30                  	
37                  	7                   	1                   	1                   	30                  	
38                  	3                   	1                   	1                   	30                  	
39                  	4                   	1                   	1                   	30                  	
40                  	4                   	0                   	0                   	60                  	
41                  	0                   	0                   	0                   	60                  	
42                  	8                   	0                   	0                   	30                  	
43                  	1                   	0                   	0                   	30                  	
44                  	7                   	1                   	0                   	60                  	
45                  	6                   	1                   	0                   	60                  	
46                  	8                   	0                   	0                   	60                  	
47                  	5                   	0                   	0                   	60                  	
48                  	5                   	0                   	0                   	60                  	
49                  	1                   	0                   	0                   	30                  	
50                  	1                   	1                   	0                   	60                  	
51                  	3                   	1                   	0                   	60                  	
52                  	3                   	1                   	0                   	60                  	
53                  	3                   	0                   	0                   	60                  	
54                  	5                   	0                   	0                   	60                  	
55                  	9                   	0                   	0                   	60                  	
56                  	9                   	1                   	0                   	30                  	
57                  	8                   	0                   	0                   	60                  	
58                  	0                   	1                   	0                   	60                  	
59                  	3                   	1                   	0                   	60                  	
60                  	4                   	1                   	0                   	60                  	
61                  	7                   	1                   	0                   	60                  	
62                  	3                   	0                   	0                   	60                  	
63                  	0                   	1                   	0                   	60                  	
64                  	9                   	0                   	0                   	30                  	
65                  	3                   	1                   	0                   	60                  	
66                  	0                   	1                   	0                   	60                  	
67                  	6                   	1                   	0                   	30                  	
68                  	6                   	0                   	0                   	60                  	
69                  	4                   	1                   	0                   	60                  	
70                  	5                   	1                   	0                   	60                  	
71                  	6                   	1                   	0                   	60                  	
72                  	3                   	0                   	0                   	30                  	
73                  	6                   	1                   	0                   	60                  	
74                  	5                   	1                   	0                   	60                  	
75                  	7                   	1                   	0                   	60                  	
76                  	8                   	0                   	0                   	60                  	
77                  	2                   	0                   	0                   	60                  	
78                  	0                   	1                   	0                   	60                  	
79                  	5                   	1                   	0                   	60                  	
80                  	1                   	0                   	0                   	60                  	
81                  	8                   	1                   	0                   	60                  	
82                  	7                   	0                   	0                   	60                  	
83                  	9                   	0                   	0                   	60                  	
84                  	1                   	0                   	0                   	60                  	
85                  	2                   	0                   	0                   	60                  	
86                  	9                   	0                   	0                   	60                  	
87                  	5                   	0                   	0                   	30                  	
88                  	1                   	0                   	0                   	60                  	
89                  	0                   	1                   	0                   	60                  	
********************************************************************************************************************************************************************************************************
