********************************************************************************************************************************************************************************************************
basic info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_in_process    40
engine_to_start      50
steps                902
resources            20
********************************************************************************************************************************************************************************************************
resource availability
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
R0    	R1    	R2    	R3    	R4    	R5    	R6    	R7    	R8    	R9    	R10   	R11   	R12   	R13   	R14   	R15   	R16   	R17   	R18   	R19   	
6    	3    	3    	2    	2    	6    	3    	3    	2    	2    	1    	1    	1    	1    	1    	1    	1    	1    	1    	1    	
********************************************************************************************************************************************************************************************************
engine info
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
engine_no           	engine_type         	isDaxiu             	hasStarted          	due_date            	
0                   	0                   	1                   	1                   	30                  	
1                   	0                   	1                   	1                   	30                  	
2                   	5                   	1                   	1                   	30                  	
3                   	6                   	1                   	1                   	30                  	
4                   	0                   	0                   	1                   	30                  	
5                   	7                   	1                   	1                   	30                  	
6                   	5                   	0                   	1                   	30                  	
7                   	5                   	1                   	1                   	30                  	
8                   	2                   	0                   	1                   	30                  	
9                   	2                   	0                   	1                   	30                  	
10                  	3                   	1                   	1                   	30                  	
11                  	7                   	1                   	1                   	30                  	
12                  	4                   	1                   	1                   	30                  	
13                  	2                   	1                   	1                   	30                  	
14                  	3                   	0                   	1                   	30                  	
15                  	7                   	1                   	1                   	30                  	
16                  	7                   	0                   	1                   	30                  	
17                  	6                   	0                   	1                   	30                  	
18                  	8                   	0                   	1                   	30                  	
19                  	9                   	1                   	1                   	30                  	
20                  	8                   	0                   	1                   	30                  	
21                  	9                   	1                   	1                   	30                  	
22                  	9                   	1                   	1                   	30                  	
23                  	4                   	0                   	1                   	30                  	
24                  	8                   	0                   	1                   	30                  	
25                  	9                   	0                   	1                   	30                  	
26                  	2                   	1                   	1                   	30                  	
27                  	3                   	0                   	1                   	30                  	
28                  	3                   	0                   	1                   	30                  	
29                  	4                   	0                   	1                   	30                  	
30                  	1                   	0                   	1                   	30                  	
31                  	2                   	1                   	1                   	30                  	
32                  	6                   	1                   	1                   	30                  	
33                  	8                   	1                   	1                   	30                  	
34                  	8                   	0                   	1                   	30                  	
35                  	1                   	1                   	1                   	30                  	
36                  	0                   	0                   	1                   	30                  	
37                  	7                   	0                   	1                   	30                  	
38                  	9                   	1                   	1                   	30                  	
39                  	0                   	0                   	1                   	30                  	
40                  	4                   	0                   	0                   	60                  	
41                  	1                   	1                   	0                   	60                  	
42                  	8                   	1                   	0                   	60                  	
43                  	4                   	1                   	0                   	60                  	
44                  	6                   	0                   	0                   	60                  	
45                  	1                   	1                   	0                   	30                  	
46                  	8                   	0                   	0                   	60                  	
47                  	6                   	0                   	0                   	60                  	
48                  	4                   	1                   	0                   	60                  	
49                  	6                   	1                   	0                   	60                  	
50                  	4                   	0                   	0                   	60                  	
51                  	9                   	0                   	0                   	60                  	
52                  	2                   	1                   	0                   	60                  	
53                  	3                   	1                   	0                   	60                  	
54                  	9                   	1                   	0                   	60                  	
55                  	4                   	1                   	0                   	60                  	
56                  	0                   	0                   	0                   	30                  	
57                  	3                   	1                   	0                   	60                  	
58                  	7                   	0                   	0                   	60                  	
59                  	1                   	1                   	0                   	60                  	
60                  	7                   	1                   	0                   	60                  	
61                  	4                   	1                   	0                   	60                  	
62                  	9                   	1                   	0                   	60                  	
63                  	3                   	0                   	0                   	60                  	
64                  	5                   	1                   	0                   	60                  	
65                  	7                   	1                   	0                   	60                  	
66                  	6                   	1                   	0                   	60                  	
67                  	2                   	0                   	0                   	60                  	
68                  	4                   	1                   	0                   	60                  	
69                  	1                   	0                   	0                   	60                  	
70                  	5                   	0                   	0                   	60                  	
71                  	9                   	0                   	0                   	60                  	
72                  	6                   	0                   	0                   	60                  	
73                  	8                   	1                   	0                   	60                  	
74                  	5                   	0                   	0                   	30                  	
75                  	2                   	1                   	0                   	60                  	
76                  	8                   	0                   	0                   	60                  	
77                  	4                   	0                   	0                   	30                  	
78                  	0                   	0                   	0                   	60                  	
79                  	0                   	0                   	0                   	60                  	
80                  	1                   	1                   	0                   	60                  	
81                  	5                   	0                   	0                   	60                  	
82                  	8                   	0                   	0                   	60                  	
83                  	8                   	0                   	0                   	60                  	
84                  	3                   	0                   	0                   	30                  	
85                  	4                   	0                   	0                   	60                  	
86                  	3                   	1                   	0                   	60                  	
87                  	1                   	0                   	0                   	30                  	
88                  	5                   	0                   	0                   	60                  	
89                  	4                   	1                   	0                   	60                  	
********************************************************************************************************************************************************************************************************
